LineId,Time,Program,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source
1099,07.26 14:23:31,Dropbox.exe,"block-edge.dropbox.com:443 close, 861480 bytes (841 KB) sent, 5464 bytes (5.33 KB) received, lifetime 01:45",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1100,07.26 14:24:32,YodaoDict.exe,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1101,07.26 14:24:43,YodaoDict.exe,dict.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1102,07.26 14:24:58,YodaoDict.exe,impservice.dictapp.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1103,07.26 14:25:41,chrome.exe *64,"capi.grammarly.com:443 close, 4974 bytes (4.85 KB) sent, 8661 bytes (8.45 KB) received, lifetime 02:13",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1104,07.26 14:25:47,chrome.exe *64,ogs.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1105,07.26 14:25:47,chrome.exe *64,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1106,07.26 14:25:58,chrome.exe *64,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1107,07.26 14:27:34,YodaoDict.exe,"cidian.youdao.com:80 close, 2369 bytes (2.31 KB) sent, 1583 bytes (1.54 KB) received, lifetime 02:59",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1108,07.26 14:28:55,chrome.exe *64,"3.client-channel.google.com:443 close, 27694 bytes (27.0 KB) sent, 165991 bytes (162 KB) received, lifetime 01:07:37",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1109,07.26 14:30:30,chrome.exe *64,lh3.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1110,07.26 14:30:31,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1111,07.26 14:30:32,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1112,07.26 14:30:32,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1113,07.26 14:30:32,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1114,07.26 14:30:32,chrome.exe *64,www.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1115,07.26 14:30:32,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1116,07.26 14:30:32,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1117,07.26 14:30:32,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1118,07.26 14:30:32,chrome.exe *64,d3cv4a9a9wh0bt.cloudfront.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1119,07.26 14:30:35,chrome.exe *64,i9.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1120,07.26 14:30:43,chrome.exe *64,"s1.bdstatic.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1121,07.26 14:30:43,chrome.exe *64,"www.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1122,07.26 14:30:44,chrome.exe *64,"ss.bdimg.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1123,07.26 14:30:45,chrome.exe *64,news.4399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1124,07.26 14:31:01,chrome.exe *64,"i9.baidu.com:80 close, 1671 bytes (1.63 KB) sent, 4659 bytes (4.54 KB) received, lifetime 00:26",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1125,07.26 14:31:08,chrome.exe *64,"i9.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:27",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1126,07.26 14:31:08,chrome.exe *64,"i9.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:27",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1127,07.26 14:31:10,chrome.exe *64,comment.5054399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1128,07.26 14:31:11,chrome.exe *64,xin.4399.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1129,07.26 14:31:12,chrome.exe *64,newsapp.5054399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1130,07.26 14:31:31,chrome.exe *64,"cbjs.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1131,07.26 14:31:31,chrome.exe *64,"bdimg.share.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1132,07.26 14:31:31,chrome.exe *64,"ubmcmm.baidustatic.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1133,07.26 14:31:31,chrome.exe *64,"s1.img4399.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:21",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1134,07.26 14:31:31,chrome.exe *64,"ubmcmm.baidustatic.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1135,07.26 14:32:04,chrome.exe *64,"c.cnzz.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:30",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1136,07.26 14:34:45,chrome.exe *64,"www.evernote.com:443 close, 4733 bytes (4.62 KB) sent, 8179 bytes (7.98 KB) received, lifetime 04:12",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1137,07.26 14:35:08,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:32",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1138,07.26 14:35:08,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1139,07.26 14:39:29,chrome.exe *64,"clients4.google.com:443 close, 11736 bytes (11.4 KB) sent, 8496 bytes (8.29 KB) received, lifetime 08:46",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1140,07.26 14:40:28,chrome.exe *64,"clients6.google.com:443 close, 3025 bytes (2.95 KB) sent, 6726 bytes (6.56 KB) received, lifetime 05:20",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1141,07.26 14:43:52,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>",1,security_anomaly,Proxifier_2k
1142,07.26 14:44:17,chrome.exe *64,clients2.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1143,07.26 14:44:23,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1144,07.26 14:44:36,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1145,07.26 14:45:35,chrome.exe *64,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1146,07.26 14:45:38,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1147,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1148,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1149,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1150,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1151,07.26 14:45:39,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1152,07.26 14:45:39,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1153,07.26 14:45:39,chrome.exe *64,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1154,07.26 14:45:40,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1155,07.26 14:45:41,chrome.exe *64,"www.baidu.com:80 close, 9987 bytes (9.75 KB) sent, 148343 bytes (144 KB) received, lifetime 00:03",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1156,07.26 14:45:43,chrome.exe *64,dj1.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1157,07.26 14:45:49,chrome.exe *64,"t12.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1158,07.26 14:45:49,chrome.exe *64,"t12.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1159,07.26 14:45:50,chrome.exe *64,ss0.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1160,07.26 14:45:50,chrome.exe *64,hpd.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1161,07.26 14:45:52,chrome.exe *64,ubmcmm.baidustatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1162,07.26 14:45:52,chrome.exe *64,eclick.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1163,07.26 14:46:05,chrome.exe *64,"dup.baidustatic.com:443 close, 333 bytes sent, 3697 bytes (3.61 KB) received, lifetime 00:14",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1164,07.26 14:46:13,chrome.exe *64,"dj1.baidu.com:80 close, 1369 bytes (1.33 KB) sent, 289 bytes received, lifetime 00:30",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1165,07.26 14:50:09,Dropbox.exe,"client-lb.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1166,07.26 14:50:44,WeChat.exe,"short.weixin.qq.com:80 close, 785 bytes sent, 145 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1167,07.26 14:51:20,chrome.exe *64,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1168,07.26 14:51:21,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1169,07.26 14:51:22,chrome.exe *64,s1.bdstatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1170,07.26 14:51:22,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1171,07.26 14:51:24,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1172,07.26 14:51:25,chrome.exe *64,i7.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1173,07.26 14:51:25,chrome.exe *64,i7.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1174,07.26 14:51:26,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1175,07.26 14:51:31,chrome.exe *64,dj1.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1176,07.26 14:51:31,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1177,07.26 14:51:31,chrome.exe *64,"sclick.baidu.com:80 close, 1971 bytes (1.92 KB) sent, 401 bytes received, lifetime 00:08",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1178,07.26 14:51:31,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1179,07.26 14:51:35,chrome.exe *64,"s1.bdstatic.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:13",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1180,07.26 14:51:35,chrome.exe *64,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1181,07.26 14:51:37,chrome.exe *64,www.3367.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1182,07.26 14:51:37,chrome.exe *64,img.3367.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1183,07.26 14:51:38,chrome.exe *64,assets.changyan.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1184,07.26 14:51:39,chrome.exe *64,bdimg.share.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1185,07.26 14:51:40,chrome.exe *64,clients1.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1186,07.26 14:51:40,chrome.exe *64,s.360.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1187,07.26 14:51:42,chrome.exe *64,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1188,07.26 14:51:46,chrome.exe *64,"changyan.sohu.com:80 close, 6361 bytes (6.21 KB) sent, 6197 bytes (6.05 KB) received, lifetime 00:08",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1189,07.26 14:51:49,chrome.exe *64,"t12.baidu.com:80 close, 837 bytes sent, 4059 bytes (3.96 KB) received, lifetime 00:27",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1190,07.26 14:51:51,chrome.exe *64,"i7.baidu.com:80 close, 2813 bytes (2.74 KB) sent, 23975 bytes (23.4 KB) received, lifetime 00:26",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1191,07.26 14:51:55,chrome.exe *64,"js.passport.qihucdn.com:80 close, 496 bytes sent, 426 bytes received, lifetime 00:16",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1192,07.26 14:52:00,chrome.exe *64,"js.passport.qihucdn.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:21",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1193,07.26 14:52:30,chrome.exe *64,"www.baidu.com:80 close, 2590 bytes (2.52 KB) sent, 621 bytes received, lifetime 01:06",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1194,07.26 14:52:38,chrome.exe *64,hm.baidu.com:443 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,1,security_anomaly,Proxifier_2k
1195,07.26 14:52:40,chrome.exe *64,"upload.3367.com:80 close, 2331 bytes (2.27 KB) sent, 440133 bytes (429 KB) received, lifetime 01:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1196,07.26 14:53:43,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:29",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1197,07.26 14:54:41,chrome.exe *64,"res.wx.qq.com:443 close, 1582 bytes (1.54 KB) sent, 40194 bytes (39.2 KB) received, lifetime 03:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1198,07.26 14:55:22,chrome.exe *64,"www.google.com:443 close, 2020 bytes (1.97 KB) sent, 17986 bytes (17.5 KB) received, lifetime 04:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1199,07.26 14:56:52,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:27",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1200,07.26 14:57:27,chrome.exe *64,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1201,07.26 14:57:54,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:27",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1202,07.26 14:59:22,chrome.exe *64,"mtalk.google.com:443 close, 985 bytes sent, 447 bytes received, lifetime 14:59",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1203,07.26 14:59:58,chrome.exe *64,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1204,07.26 15:04:20,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:27",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1205,07.26 15:04:37,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1206,07.26 15:04:54,chrome.exe *64,"update.googleapis.com:443 close, 298 bytes sent, 4250 bytes (4.15 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1207,07.26 15:05:25,chrome.exe *64,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1208,07.26 15:06:12,Dropbox.exe,"dl-debug.dropbox.com:443 close, 163539 bytes (159 KB) sent, 4712 bytes (4.60 KB) received, lifetime 01:02",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
1209,07.26 15:07:00,chrome.exe *64,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k
1210,07.26 15:07:25,chrome.exe *64,"long.open.weixin.qq.com:443 close, 1910 bytes (1.86 KB) sent, 276 bytes received, lifetime 00:28",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k
