LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source
1247,2015-07-29,"19:36:58,154",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,4,network_anomaly,Zookeeper_2k
1248,2015-07-29,"19:36:58,342",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",4,network_anomaly,Zookeeper_2k
1249,2015-07-29,"19:36:58,343",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,4,network_anomaly,Zookeeper_2k
1250,2015-07-29,"19:37:01,494",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,4,network_anomaly,Zookeeper_2k
1251,2015-07-29,"19:37:05,025",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,4,network_anomaly,Zookeeper_2k
1252,2015-07-29,"19:37:08,362",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k
1253,2015-07-29,"19:37:11,703",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45923,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k
1254,2015-07-29,"19:37:15,046",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,4,network_anomaly,Zookeeper_2k
1255,2015-07-29,"19:37:21,538",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k
1256,2015-07-29,"19:37:21,611",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,4,network_anomaly,Zookeeper_2k
1257,2015-07-29,"19:37:21,726",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",4,network_anomaly,Zookeeper_2k
1258,2015-07-29,"19:37:27,222",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,627,Got user-level KeeperException when processing sessionid:0x34ed93485090001 type:create cxid:0x55b8bb0f zxid:0x100000010 txntype:-1 reqpath:n/a Error Path:/home/curi/.zookeeper Error:KeeperErrorCode = NodeExists for /home/curi/.zookeeper,E21,Got user-level KeeperException when processing sessionid:<*> type:create cxid:<*> zxid:<*> txntype:<*> reqpath:<*> Error Path:<*> Error:KeeperErrorCode = NodeExists for <*>,2,system_failure,Zookeeper_2k
1259,2015-07-29,"19:39:01,170",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
1260,2015-07-29,"19:48:30,969",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.16:56610,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
1261,2015-07-29,"19:52:16,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20005,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1262,2015-07-29,"19:52:16,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420008,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1263,2015-07-29,"19:52:20,004",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20000,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1264,2015-07-29,"19:52:20,581",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:50822,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
1265,2015-07-29,"19:53:12,538",WARN,SendWorker,3:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k
1266,2015-07-29,"19:54:05,544",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:37229; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
1267,2015-07-29,"19:54:05,544",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.13:37229,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k
1268,2015-07-29,"19:56:54,754",INFO,WorkerReceiver[myid=2],FastLeaderElection,542,"Notification: 3 (n.leader), 0x10000006b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0x1 (n.peerEPoch), LEADING (my state)",E36,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LOOKING (n.state), <*> (n.sid), <*> (n.peerEPoch), LEADING (my state)",6,hardware_issue,Zookeeper_2k
1269,2015-07-29,"19:57:37,058",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:50926,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
1270,2015-07-29,"20:15:01,897",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:51168,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
1271,2015-07-29,"20:39:58,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed9311942000c,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1272,2015-07-29,"21:01:43,687",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.21:51245,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
1273,2015-07-29,"21:01:50,768",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.25:53326; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
1274,2015-07-29,"21:34:47,357",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:54610,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k
1275,2015-07-29,"21:34:48,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f20020, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
1276,2015-07-29,"21:34:48,003",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420021,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1277,2015-07-29,"21:36:24,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed93119420033, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
1278,2015-07-29,"21:36:26,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed9311942002a, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
1279,2015-07-29,"21:39:29,974",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.27:32782,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k
1280,2015-07-29,"21:41:34,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f2003f,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1281,2015-07-29,"23:05:07,344",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.28:37304 which had sessionid 0x24ed9311942004f,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,4,network_anomaly,Zookeeper_2k
1282,2015-07-29,"23:05:16,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0021,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1283,2015-07-29,"23:05:18,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e002b, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
1284,2015-07-29,"23:43:04,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20046,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1285,2015-07-29,"23:44:24,329",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0030,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1286,2015-07-29,"23:44:25,464",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.35:38016,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
1287,2015-07-29,"23:44:25,695",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f2004f,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1288,2015-07-29,"23:49:40,337",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:53468,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k
1289,2015-07-29,"23:50:50,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e0033, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
1290,2015-07-29,"23:50:50,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f20050,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1291,2015-07-29,"23:52:07,913",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.12:54643; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
1292,2015-07-29,"23:52:10,300",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.17:46387,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
1293,2015-07-30,"13:34:19,139",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:48701,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
1294,2015-07-30,"14:09:14,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f20068, timeout of 20000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
1295,2015-07-30,"14:38:08,000",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420073,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1296,2015-07-30,"14:52:23,211",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:37335 which had sessionid 0x24ed93119420065,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,4,network_anomaly,Zookeeper_2k
1297,2015-07-30,"14:52:27,546",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:53520 which had sessionid 0x24ed9311942005f,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,4,network_anomaly,Zookeeper_2k
1298,2015-07-30,"14:52:27,546",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
1299,2015-07-30,"15:13:13,987",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e005e,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1300,2015-07-30,"15:13:52,745",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed9311942007e with negotiated timeout 10000 for client /10.10.34.12:54673,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
1301,2015-07-30,"15:18:48,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e0065, timeout of 20000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
1302,2015-07-30,"15:24:39,217",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:53857 which had sessionid 0x24ed93119420082,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,4,network_anomaly,Zookeeper_2k
1303,2015-07-30,"15:34:30,623",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
1304,2015-07-30,"15:35:06,129",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:54078,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
1305,2015-07-30,"15:35:06,939",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.18:40006,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
1306,2015-07-30,"15:35:06,940",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed9311942008c with negotiated timeout 10000 for client /10.10.34.18:40006,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
1307,2015-07-30,"15:35:08,822",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed93119420091 with negotiated timeout 10000 for client /10.10.34.40:47629,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
1308,2015-07-30,"15:35:20,505",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:54134,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
1309,2015-07-30,"15:37:52,338",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
1310,2015-07-30,"15:38:12,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ed93119420094,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1311,2015-07-30,"15:41:43,385",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
1312,2015-07-30,"16:00:22,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0081,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1313,2015-07-30,"16:00:30,000",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0080,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1314,2015-07-30,"16:11:39,406",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
1315,2015-07-30,"16:11:46,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e007f, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
1316,2015-07-30,"16:11:48,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed9311942008e, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
1317,2015-07-30,"16:11:48,004",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e007a,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1318,2015-07-30,"16:11:48,004",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0078,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
1319,2015-07-30,"16:12:05,225",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200a4 with negotiated timeout 10000 for client /10.10.34.32:39275,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
1320,2015-07-30,"16:12:05,640",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200a7 with negotiated timeout 10000 for client /10.10.34.36:45209,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
1321,2015-07-30,"16:12:14,000",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0085,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
