LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized
1198,26607,gige7,gige,temperature,1124991417,1,warning,E46,warning,0,normal,HPC_2k,2005-08-25 23:06:57.000
1199,26553,gige7,gige,temperature,1124967716,1,warning,E46,warning,0,normal,HPC_2k,2005-08-25 16:31:56.000
1200,26385,gige3,gige,temperature,1124924165,1,warning,E46,warning,0,normal,HPC_2k,2005-08-25 04:26:05.000
1201,26334,gige3,gige,temperature,1124895065,1,normal,E31,normal,0,normal,HPC_2k,2005-08-24 20:21:05.000
1202,26225,gige6,gige,temperature,1124857316,1,warning,E46,warning,0,normal,HPC_2k,2005-08-24 09:51:56.000
1203,24723,gige6,gige,temperature,1124654213,1,warning,E46,warning,0,normal,HPC_2k,2005-08-22 01:26:53.000
1204,37279,gige3,gige,temperature,1125743188,1,normal,E31,normal,0,normal,HPC_2k,2005-09-03 15:56:28.000
1205,35410,gige7,gige,temperature,1125678723,1,normal,E31,normal,0,normal,HPC_2k,2005-09-02 22:02:03.000
1206,32680,node-196,node,temperature,1125447841,1,ambient=24,E2,ambient=<*>,0,normal,HPC_2k,2005-08-31 05:54:01.000
1207,32520,gige7,gige,temperature,1125430919,1,normal,E31,normal,0,normal,HPC_2k,2005-08-31 01:11:59.000
1208,32503,node-226,node,temperature,1125430560,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-08-31 01:06:00.000
1209,32496,node-242,node,temperature,1125430411,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2005-08-31 01:03:31.000
1210,32407,node-80,node,temperature,1125423420,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2005-08-30 23:07:00.000
1211,32328,node-166,node,temperature,1125421620,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2005-08-30 22:37:00.000
1212,47196,gige7,gige,temperature,1126281735,1,normal,E31,normal,0,normal,HPC_2k,2005-09-09 21:32:15.000
1213,46807,gige4,gige,temperature,1126181283,1,warning,E46,warning,0,normal,HPC_2k,2005-09-08 17:38:03.000
1214,45833,gige6,gige,temperature,1126060332,1,normal,E31,normal,0,normal,HPC_2k,2005-09-07 08:02:12.000
1215,39641,gige6,gige,temperature,1125893831,1,warning,E46,warning,0,normal,HPC_2k,2005-09-05 09:47:11.000
1216,39375,gige3,gige,temperature,1125876685,1,warning,E46,warning,0,normal,HPC_2k,2005-09-05 05:01:25.000
1217,47306,gige6,gige,temperature,1126315336,1,warning,E46,warning,0,normal,HPC_2k,2005-09-10 06:52:16.000
1218,47324,node-46,node,temperature,1126319850,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-09-10 08:07:30.000
1219,47351,gige3,gige,temperature,1126332995,1,normal,E31,normal,0,normal,HPC_2k,2005-09-10 11:46:35.000
1220,48285,node-246,node,temperature,1126363680,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-09-10 20:18:00.000
1221,48313,node-121,node,temperature,1126366020,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2005-09-10 20:57:00.000
1222,59663,gige4,gige,temperature,1126835843,1,normal,E31,normal,0,normal,HPC_2k,2005-09-16 07:27:23.000
1223,66528,gige6,gige,temperature,1126992985,1,warning,E46,warning,0,normal,HPC_2k,2005-09-18 03:06:25.000
1224,74681,gige4,gige,temperature,1127529154,1,warning,E46,warning,0,normal,HPC_2k,2005-09-24 08:02:34.000
1225,74599,gige4,gige,temperature,1127513254,1,warning,E46,warning,0,normal,HPC_2k,2005-09-24 03:37:34.000
1226,74503,node-165,node,temperature,1127509530,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-09-24 02:35:30.000
1227,74471,node-28,node,temperature,1127507370,1,ambient=32,E2,ambient=<*>,0,normal,HPC_2k,2005-09-24 01:59:30.000
1228,74327,gige7,gige,temperature,1127466391,1,warning,E46,warning,0,normal,HPC_2k,2005-09-23 14:36:31.000
1229,73580,node-149,node,temperature,1127289450,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-09-21 13:27:30.000
1230,73035,gige6,gige,temperature,1127171787,1,normal,E31,normal,0,normal,HPC_2k,2005-09-20 04:46:27.000
1231,80742,node-212,node,temperature,1127580150,1,ambient=24,E2,ambient=<*>,0,normal,HPC_2k,2005-09-24 22:12:30.000
1232,91359,node-117,node,temperature,1128146611,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-10-01 11:33:31.000
1233,91307,gige3,gige,temperature,1128140438,1,warning,E46,warning,0,normal,HPC_2k,2005-10-01 09:50:38.000
1234,91099,node-239,node,temperature,1128121110,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-10-01 04:28:30.000
1235,90766,node-154,node,temperature,1128090030,1,ambient=34,E2,ambient=<*>,0,normal,HPC_2k,2005-09-30 19:50:30.000
1236,90706,node-227,node,temperature,1128087510,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2005-09-30 19:08:30.000
1237,90571,node-240,node,temperature,1128071251,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2005-09-30 14:37:31.000
1238,90446,node-227,node,temperature,1128058591,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2005-09-30 11:06:31.000
1239,90309,node-227,node,temperature,1128043770,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2005-09-30 06:59:30.000
1240,90256,node-227,node,temperature,1128036930,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2005-09-30 05:05:30.000
1241,89726,node-237,node,temperature,1127970240,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-09-29 10:34:00.000
1242,88896,node-112,node,temperature,1127858430,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-09-28 03:30:30.000
1243,88524,gige7,gige,temperature,1127805997,1,warning,E46,warning,0,normal,HPC_2k,2005-09-27 12:56:37.000
1244,88301,node-31,node,temperature,1127779980,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2005-09-27 05:43:00.000
1245,87994,node-14,node,temperature,1127746890,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-09-26 20:31:30.000
1246,87957,gige4,gige,temperature,1127740956,1,warning,E46,warning,0,normal,HPC_2k,2005-09-26 18:52:36.000
1247,87888,gige3,gige,temperature,1127731836,1,warning,E46,warning,0,normal,HPC_2k,2005-09-26 16:20:36.000
1248,98691,node-238,node,temperature,1128232080,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-10-02 11:18:00.000
1249,98807,node-67,node,temperature,1128237243,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-10-02 12:44:03.000
1250,112690,gige6,gige,temperature,1128819714,1,normal,E31,normal,0,normal,HPC_2k,2005-10-09 06:31:54.000
1251,112636,gige3,gige,temperature,1128807948,1,normal,E31,normal,0,normal,HPC_2k,2005-10-09 03:15:48.000
1252,108135,node-234,node,temperature,1128750244,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2005-10-08 11:14:04.000
1253,108039,node-245,node,temperature,1128731340,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-10-08 05:59:00.000
1254,107885,node-139,node,temperature,1128717151,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-10-08 02:02:31.000
1255,107355,node-243,node,temperature,1128677790,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2005-10-07 15:06:30.000
1256,107123,gige4,gige,temperature,1128638866,1,warning,E46,warning,0,normal,HPC_2k,2005-10-07 04:17:46.000
1257,106908,node-234,node,temperature,1128605040,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2005-10-06 18:54:00.000
1258,106121,gige4,gige,temperature,1128486765,1,warning,E46,warning,0,normal,HPC_2k,2005-10-05 10:02:45.000
1259,106107,node-110,node,temperature,1128485251,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-10-05 09:37:31.000
1260,105925,gige4,gige,temperature,1128444765,1,normal,E31,normal,0,normal,HPC_2k,2005-10-04 22:22:45.000
1261,105589,node-231,node,temperature,1128355020,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-10-03 21:27:00.000
1262,105329,node-229,node,temperature,1128323820,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-10-03 12:47:00.000
1263,105277,gige3,gige,temperature,1128317445,1,warning,E46,warning,0,normal,HPC_2k,2005-10-03 11:00:45.000
1264,105218,node-246,node,temperature,1128307170,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2005-10-03 08:09:30.000
1265,105201,gige3,gige,temperature,1128304844,1,normal,E31,normal,0,normal,HPC_2k,2005-10-03 07:30:44.000
1266,105166,gige7,gige,temperature,1128298902,1,normal,E31,normal,0,normal,HPC_2k,2005-10-03 05:51:42.000
1267,105013,gige7,gige,temperature,1128273402,1,warning,E46,warning,0,normal,HPC_2k,2005-10-02 22:46:42.000
1268,124392,node-227,node,temperature,1129414680,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2005-10-16 03:48:00.000
1269,124249,gige7,gige,temperature,1129373817,1,warning,E46,warning,0,normal,HPC_2k,2005-10-15 16:26:57.000
1270,122478,gige7,gige,temperature,1129368717,1,normal,E31,normal,0,normal,HPC_2k,2005-10-15 15:01:57.000
1271,121756,node-233,node,temperature,1129356780,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-10-15 11:43:00.000
1272,121634,node-88,node,temperature,1129326780,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-10-15 03:23:00.000
1273,120755,node-233,node,temperature,1129305602,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-10-14 21:30:02.000
1274,120039,gige6,gige,temperature,1129263419,1,normal,E31,normal,0,normal,HPC_2k,2005-10-14 09:46:59.000
1275,119973,node-105,node,temperature,1129243651,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-10-14 04:17:31.000
1276,118999,node-48,node,temperature,1129152541,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-10-13 02:59:01.000
1277,118614,node-247,node,temperature,1129131870,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-10-12 21:14:30.000
1278,118574,gige3,gige,temperature,1129121155,1,normal,E31,normal,0,normal,HPC_2k,2005-10-12 18:15:55.000
1279,118491,node-227,node,temperature,1129105830,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-10-12 14:00:30.000
1280,118358,gige3,gige,temperature,1129078855,1,warning,E46,warning,0,normal,HPC_2k,2005-10-12 06:30:55.000
1281,117682,gige6,gige,temperature,1128949016,1,normal,E31,normal,0,normal,HPC_2k,2005-10-10 18:26:56.000
1282,117530,node-104,node,temperature,1128922170,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-10-10 10:59:30.000
1283,148089,gige3,gige,temperature,1129897264,1,normal,E31,normal,0,normal,HPC_2k,2005-10-21 17:51:04.000
1284,147747,gige7,gige,temperature,1129829823,1,normal,E31,normal,0,normal,HPC_2k,2005-10-20 23:07:03.000
1285,163574,node-113,node,temperature,1130664241,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-10-30 14:54:01.000
1286,163424,node-241,node,temperature,1130652991,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-10-30 11:46:31.000
1287,163206,gige3,gige,temperature,1130632279,1,warning,E46,warning,0,normal,HPC_2k,2005-10-30 06:01:19.000
1288,162000,node-115,node,temperature,1130582460,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2005-10-29 16:11:00.000
1289,160223,node-113,node,temperature,1130569170,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-10-29 12:29:30.000
1290,159900,node-237,node,temperature,1130535210,1,ambient=24,E2,ambient=<*>,0,normal,HPC_2k,2005-10-29 03:03:30.000
1291,159023,gige7,gige,temperature,1130469428,1,normal,E31,normal,0,normal,HPC_2k,2005-10-28 08:47:08.000
1292,158572,node-231,node,temperature,1130390160,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2005-10-27 10:46:00.000
1293,156104,node-109,node,temperature,1130358332,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2005-10-27 01:55:32.000
1294,155335,gige7,gige,temperature,1130287327,1,warning,E46,warning,0,normal,HPC_2k,2005-10-26 06:12:07.000
1295,155242,gige6,gige,temperature,1130271428,1,warning,E46,warning,0,normal,HPC_2k,2005-10-26 01:47:08.000
1296,154670,node-243,node,temperature,1130177820,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-10-24 23:47:00.000
1297,154630,node-115,node,temperature,1130172270,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-10-24 22:14:30.000
1298,154424,gige3,gige,temperature,1130137268,1,warning,E46,warning,0,normal,HPC_2k,2005-10-24 12:31:08.000
1299,154188,node-113,node,temperature,1130090640,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-10-23 23:34:00.000
1300,154068,gige7,gige,temperature,1130069824,1,normal,E31,normal,0,normal,HPC_2k,2005-10-23 17:47:04.000
1301,176845,node-16,node,temperature,1131226925,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2005-11-06 03:12:05.000
1302,163677,node-237,node,temperature,1130673420,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-10-30 17:27:00.000
1303,173985,node-130,node,temperature,1131220932,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-11-06 01:32:12.000
1304,170998,node-78,node,temperature,1131216252,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2005-11-06 00:14:12.000
1305,167818,gige3,gige,temperature,1130949082,1,normal,E31,normal,0,normal,HPC_2k,2005-11-02 22:01:22.000
1306,167448,node-119,node,temperature,1130880870,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-11-02 03:04:30.000
1307,167414,gige7,gige,temperature,1130878335,1,warning,E46,warning,0,normal,HPC_2k,2005-11-02 02:22:15.000
1308,167256,node-237,node,temperature,1130853781,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-11-01 19:33:01.000
1309,167189,node-115,node,temperature,1130845650,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-11-01 17:17:30.000
1310,167091,node-227,node,temperature,1130833170,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-11-01 13:49:30.000
1311,167030,node-240,node,temperature,1130825340,1,ambient=32,E2,ambient=<*>,0,normal,HPC_2k,2005-11-01 11:39:00.000
1312,167025,gige4,gige,temperature,1130825000,1,warning,E46,warning,0,normal,HPC_2k,2005-11-01 11:33:20.000
1313,166502,node-114,node,temperature,1130781811,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-10-31 23:33:31.000
1314,166309,node-242,node,temperature,1130770290,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2005-10-31 20:21:30.000
1315,166161,gige4,gige,temperature,1130758999,1,warning,E46,warning,0,normal,HPC_2k,2005-10-31 17:13:19.000
1316,207192,gige5,gige,temperature,1131716359,1,normal,E31,normal,0,normal,HPC_2k,2005-11-11 19:09:19.000
1317,204253,gige5,gige,temperature,1131439295,1,normal,E31,normal,0,normal,HPC_2k,2005-11-08 14:11:35.000
1318,203805,gige4,gige,temperature,1131366874,1,warning,E46,warning,0,normal,HPC_2k,2005-11-07 18:04:34.000
1319,227361,node-214,node,temperature,1132274790,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2005-11-18 06:16:30.000
1320,227833,node-67,node,temperature,1132284720,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-11-18 09:02:00.000
1321,227957,node-157,node,temperature,1132285800,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2005-11-18 09:20:00.000
1322,228160,node-187,node,temperature,1132287030,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2005-11-18 09:40:30.000
1323,228175,node-33,node,temperature,1132287150,1,ambient=34,E2,ambient=<*>,0,normal,HPC_2k,2005-11-18 09:42:30.000
1324,243555,gige3,gige,temperature,1132547419,1,warning,E46,warning,0,normal,HPC_2k,2005-11-21 10:00:19.000
1325,263026,node-250,node,temperature,1133576640,1,ambient=36,E2,ambient=<*>,0,normal,HPC_2k,2005-12-03 07:54:00.000
1326,261998,node-65,node,temperature,1133387520,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2005-12-01 03:22:00.000
1327,275632,node-220,node,temperature,1134164880,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2005-12-10 03:18:00.000
1328,275052,node-250,node,temperature,1133856960,1,ambient=36,E2,ambient=<*>,0,normal,HPC_2k,2005-12-06 13:46:00.000
1329,285651,node-33,node,temperature,1134668085,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2005-12-15 23:04:45.000
1330,288181,node-173,node,temperature,1134671246,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2005-12-15 23:57:26.000
1331,303686,gige3,gige,temperature,1135185449,1,normal,E31,normal,0,normal,HPC_2k,2005-12-21 22:47:29.000
1332,303647,gige3,gige,temperature,1135163847,1,normal,E31,normal,0,normal,HPC_2k,2005-12-21 16:47:27.000
1333,303523,gige3,gige,temperature,1135051042,1,normal,E31,normal,0,normal,HPC_2k,2005-12-20 09:27:22.000
1334,311373,gige3,gige,temperature,1136079262,1,warning,E46,warning,0,normal,HPC_2k,2006-01-01 07:04:22.000
1335,312587,node-116,node,temperature,1136537520,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2006-01-06 14:22:00.000
1336,312445,gige3,gige,temperature,1136462966,1,normal,E31,normal,0,normal,HPC_2k,2006-01-05 17:39:26.000
1337,312232,gige3,gige,temperature,1136305464,1,normal,E31,normal,0,normal,HPC_2k,2006-01-03 21:54:24.000
1338,312131,node-97,node,temperature,1136206230,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2006-01-02 18:20:30.000
1339,313273,node-249,node,temperature,1136914380,1,ambient=37,E2,ambient=<*>,0,normal,HPC_2k,2006-01-10 23:03:00.000
1340,313257,gige6,gige,temperature,1136905246,1,warning,E46,warning,0,normal,HPC_2k,2006-01-10 20:30:46.000
1341,313146,node-66,node,temperature,1136846130,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2006-01-10 04:05:30.000
1342,315731,node-41,node,temperature,1138153620,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2006-01-25 07:17:00.000
1343,315644,node-249,node,temperature,1138132001,1,ambient=35,E2,ambient=<*>,0,normal,HPC_2k,2006-01-25 01:16:41.000
1344,315096,node-152,node,temperature,1138047991,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2006-01-24 01:56:31.000
1345,315071,node-175,node,temperature,1138046940,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2006-01-24 01:39:00.000
1346,321202,gige6,gige,temperature,1139481957,1,warning,E46,warning,0,normal,HPC_2k,2006-02-09 16:15:57.000
1347,321182,gige3,gige,temperature,1139469899,1,normal,E31,normal,0,normal,HPC_2k,2006-02-09 12:54:59.000
1348,320143,node-222,node,temperature,1139331900,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2006-02-07 22:35:00.000
1349,335435,gige3,gige,temperature,1140254414,1,normal,E31,normal,0,normal,HPC_2k,2006-02-18 14:50:14.000
1350,334882,node-231,node,temperature,1140199680,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2006-02-17 23:38:00.000
1351,334573,node-241,node,temperature,1140184290,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2006-02-17 19:21:30.000
1352,334522,node-239,node,temperature,1140174390,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2006-02-17 16:36:30.000
1353,334127,node-231,node,temperature,1140143250,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2006-02-17 07:57:30.000
1354,334100,node-51,node,temperature,1140142440,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2006-02-17 07:44:00.000
1355,333962,node-43,node,temperature,1140139500,1,ambient=35,E2,ambient=<*>,0,normal,HPC_2k,2006-02-17 06:55:00.000
1356,333864,node-145,node,temperature,1140138780,1,ambient=32,E2,ambient=<*>,0,normal,HPC_2k,2006-02-17 06:43:00.000
1357,333848,node-168,node,temperature,1140138750,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2006-02-17 06:42:30.000
1358,333509,node-168,node,temperature,1140135990,1,ambient=35,E2,ambient=<*>,0,normal,HPC_2k,2006-02-17 05:56:30.000
1359,333067,gige7,gige,temperature,1140124268,1,critical,E15,critical,2,system_failure,HPC_2k,2006-02-17 02:41:08.000
1360,341488,node-240,node,temperature,1140266130,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2006-02-18 18:05:30.000
1361,341499,node-242,node,temperature,1140267870,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2006-02-18 18:34:30.000
1362,341605,node-227,node,temperature,1140281700,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2006-02-18 22:25:00.000
1363,341711,node-233,node,temperature,1140296011,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2006-02-19 02:23:31.000
1364,355102,node-238,node,temperature,1140888121,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2006-02-25 22:52:01.000
1365,355008,node-238,node,temperature,1140877380,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2006-02-25 19:53:00.000
1366,349339,node-235,node,temperature,1140676800,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2006-02-23 12:10:00.000
1367,348402,node-241,node,temperature,1140555150,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2006-02-22 02:22:30.000
1368,348398,node-236,node,temperature,1140554910,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2006-02-22 02:18:30.000
1369,348173,gige7,gige,temperature,1140469273,1,critical,E15,critical,2,system_failure,HPC_2k,2006-02-21 02:31:13.000
1370,348112,node-238,node,temperature,1140446850,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2006-02-20 20:17:30.000
1371,366358,gige6,gige,temperature,1141480585,1,normal,E31,normal,0,normal,HPC_2k,2006-03-04 19:26:25.000
1372,361170,node-245,node,temperature,1141238460,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2006-03-02 00:11:00.000
1373,360990,gige6,gige,temperature,1141136483,1,normal,E31,normal,0,normal,HPC_2k,2006-02-28 19:51:23.000
1374,360474,node-236,node,temperature,1141005000,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2006-02-27 07:20:00.000
1375,360467,node-114,node,temperature,1141003082,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2006-02-27 06:48:02.000
1376,381136,node-88,node,temperature,1142037660,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2006-03-11 06:11:00.000
1377,380953,node-21,node,temperature,1141983900,1,ambient=36,E2,ambient=<*>,0,normal,HPC_2k,2006-03-10 15:15:00.000
1378,380813,node-98,node,temperature,1141951865,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2006-03-10 06:21:05.000
