LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1067,-,1131566983,2005.11.09,tbird-admin1,Nov,9,12:09:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:43.000,2025-11-09 12:09:43,12,6,9,11,1,1,0,3.0,1066,113
1068,-,1131566983,2005.11.09,tbird-admin1,Nov,9,12:09:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:43.000,2025-11-09 12:09:43,12,6,9,11,1,1,0,0.0,1067,113
1069,-,1131566985,2005.11.09,tbird-admin1,Nov,9,12:09:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:45.000,2025-11-09 12:09:45,12,6,9,11,1,1,0,2.0,1068,113
1070,-,1131566986,2005.11.09,cn552,Nov,9,12:09:46,cn552/cn552,ntpd,14687.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:09:46.000,2025-11-09 12:09:46,12,6,9,11,1,1,0,1.0,1069,113
1071,-,1131566987,2005.11.09,dn294,Nov,9,12:09:47,dn294/dn294,ntpd,10865.0,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:09:47.000,2025-11-09 12:09:47,12,6,9,11,1,1,0,1.0,1070,113
1072,-,1131566988,2005.11.09,bn623,Nov,9,12:09:48,bn623/bn623,ntpd,23389.0,"synchronized to 10.100.14.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:09:48.000,2025-11-09 12:09:48,12,6,9,11,1,1,0,1.0,1071,113
1073,-,1131566988,2005.11.09,tbird-sm1,Nov,9,12:09:48,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0,normal,Thunderbird_2k,2025-11-09 12:09:48.000,2025-11-09 12:09:48,12,6,9,11,1,1,0,0.0,1072,113
1074,-,1131566989,2005.11.09,bn415,Nov,9,12:09:49,bn415/bn415,ntpd,28452.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:09:49.000,2025-11-09 12:09:49,12,6,9,11,1,1,0,1.0,1073,113
1075,-,1131566989,2005.11.09,bn535,Nov,9,12:09:49,bn535/bn535,ntpd,29717.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:09:49.000,2025-11-09 12:09:49,12,6,9,11,1,1,0,0.0,1074,113
1076,-,1131566989,2005.11.09,bn663,Nov,9,12:09:49,bn663/bn663,ntpd,31283.0,"synchronized to 10.100.10.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:09:49.000,2025-11-09 12:09:49,12,6,9,11,1,1,0,0.0,1075,113
1077,-,1131566989,2005.11.09,tbird-admin1,Nov,9,12:09:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:49.000,2025-11-09 12:09:49,12,6,9,11,1,1,0,0.0,1076,113
1078,-,1131566990,2005.11.09,tbird-admin1,Nov,9,12:09:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:50.000,2025-11-09 12:09:50,12,6,9,11,1,1,0,1.0,1077,113
1079,-,1131566991,2005.11.09,tbird-admin1,Nov,9,12:09:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:51.000,2025-11-09 12:09:51,12,6,9,11,1,1,0,1.0,1078,113
1080,-,1131566992,2005.11.09,cn535,Nov,9,12:09:52,cn535/cn535,ntpd,17346.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:09:52.000,2025-11-09 12:09:52,12,6,9,11,1,1,0,1.0,1079,113
1081,-,1131566992,2005.11.09,tbird-admin1,Nov,9,12:09:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:52.000,2025-11-09 12:09:52,12,6,9,11,1,1,0,0.0,1080,113
1082,-,1131566992,2005.11.09,tbird-sm1,Nov,9,12:09:52,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,0,normal,Thunderbird_2k,2025-11-09 12:09:52.000,2025-11-09 12:09:52,12,6,9,11,1,1,0,0.0,1081,113
1083,-,1131566992,2005.11.09,tbird-sm1,Nov,9,12:09:52,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,0,normal,Thunderbird_2k,2025-11-09 12:09:52.000,2025-11-09 12:09:52,12,6,9,11,1,1,0,0.0,1082,113
1084,-,1131566993,2005.11.09,tbird-admin1,Nov,9,12:09:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:53.000,2025-11-09 12:09:53,12,6,9,11,1,1,0,1.0,1083,113
1089,-,1131566994,2005.11.09,tbird-admin1,Nov,9,12:09:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:54.000,2025-11-09 12:09:54,12,6,9,11,1,1,0,1.0,1084,113
1088,-,1131566994,2005.11.09,tbird-admin1,Nov,9,12:09:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:54.000,2025-11-09 12:09:54,12,6,9,11,1,1,0,0.0,1085,113
1087,-,1131566994,2005.11.09,tbird-admin1,Nov,9,12:09:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:54.000,2025-11-09 12:09:54,12,6,9,11,1,1,0,0.0,1086,113
1086,-,1131566994,2005.11.09,cn730,Nov,9,12:09:54,cn730/cn730,ntpd,28778.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:09:54.000,2025-11-09 12:09:54,12,6,9,11,1,1,0,0.0,1087,113
1085,-,1131566994,2005.11.09,bn864,Nov,9,12:09:54,bn864/bn864,ntpd,29799.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:09:54.000,2025-11-09 12:09:54,12,6,9,11,1,1,0,0.0,1088,113
1090,-,1131566995,2005.11.09,tbird-admin1,Nov,9,12:09:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:55.000,2025-11-09 12:09:55,12,6,9,11,1,1,0,1.0,1089,113
1091,-,1131566995,2005.11.09,tbird-admin1,Nov,9,12:09:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:55.000,2025-11-09 12:09:55,12,6,9,11,1,1,0,0.0,1090,113
1092,-,1131566995,2005.11.09,tbird-admin1,Nov,9,12:09:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:55.000,2025-11-09 12:09:55,12,6,9,11,1,1,0,0.0,1091,113
1093,-,1131566997,2005.11.09,tbird-admin1,Nov,9,12:09:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:57.000,2025-11-09 12:09:57,12,6,9,11,1,1,0,2.0,1092,113
1094,-,1131566998,2005.11.09,tbird-admin1,Nov,9,12:09:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:58.000,2025-11-09 12:09:58,12,6,9,11,1,1,0,1.0,1093,113
1095,-,1131566999,2005.11.09,tbird-admin1,Nov,9,12:09:59,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:09:59.000,2025-11-09 12:09:59,12,6,9,11,1,1,0,1.0,1094,113
1099,-,1131567000,2005.11.09,tbird-admin1,Nov,9,12:10:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:00.000,2025-11-09 12:10:00,12,6,9,11,1,1,0,1.0,1095,386
1098,-,1131567000,2005.11.09,tbird-admin1,Nov,9,12:10:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:00.000,2025-11-09 12:10:00,12,6,9,11,1,1,0,0.0,1096,386
1096,-,1131567000,2005.11.09,cn740,Nov,9,12:10:00,cn740/cn740,ntpd,28764.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:10:00.000,2025-11-09 12:10:00,12,6,9,11,1,1,0,0.0,1097,386
1097,-,1131567000,2005.11.09,tbird-admin1,Nov,9,12:10:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:00.000,2025-11-09 12:10:00,12,6,9,11,1,1,0,0.0,1098,386
1107,-,1131567001,2005.11.09,dadmin1,Nov,9,12:10:01,src@dadmin1,crond,24262.0,(root) CMD (/projects/tbird/temps/get_temps d),E2,(root) CMD (/projects/tbird/temps/get_temps <*>),1,security_anomaly,Thunderbird_2k,2025-11-09 12:10:01.000,2025-11-09 12:10:01,12,6,9,11,1,1,0,1.0,1099,386
1110,-,1131567001,2005.11.09,tbird-admin1,Nov,9,12:10:01,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:01.000,2025-11-09 12:10:01,12,6,9,11,1,1,0,0.0,1100,386
1109,-,1131567001,2005.11.09,eadmin1,Nov,9,12:10:01,src@eadmin1,crond,4310.0,(root) CMD (/projects/tbird/temps/get_temps e),E2,(root) CMD (/projects/tbird/temps/get_temps <*>),1,security_anomaly,Thunderbird_2k,2025-11-09 12:10:01.000,2025-11-09 12:10:01,12,6,9,11,1,1,0,0.0,1101,386
1108,-,1131567001,2005.11.09,eadmin1,Nov,9,12:10:01,src@eadmin1,crond(pam_unix),4309.0,session opened for user root by (uid=0),E118,session opened for user root by (uid=0),1,security_anomaly,Thunderbird_2k,2025-11-09 12:10:01.000,2025-11-09 12:10:01,12,6,9,11,1,1,0,0.0,1102,386
1106,-,1131567001,2005.11.09,dadmin1,Nov,9,12:10:01,src@dadmin1,crond(pam_unix),24261.0,session opened for user root by (uid=0),E118,session opened for user root by (uid=0),1,security_anomaly,Thunderbird_2k,2025-11-09 12:10:01.000,2025-11-09 12:10:01,12,6,9,11,1,1,0,0.0,1103,386
1103,-,1131567001,2005.11.09,badmin1,Nov,9,12:10:01,src@badmin1,crond,11180.0,(root) CMD (/projects/tbird/temps/get_temps b),E2,(root) CMD (/projects/tbird/temps/get_temps <*>),1,security_anomaly,Thunderbird_2k,2025-11-09 12:10:01.000,2025-11-09 12:10:01,12,6,9,11,1,1,0,0.0,1104,386
1104,-,1131567001,2005.11.09,cadmin1,Nov,9,12:10:01,src@cadmin1,crond(pam_unix),19394.0,session opened for user root by (uid=0),E118,session opened for user root by (uid=0),1,security_anomaly,Thunderbird_2k,2025-11-09 12:10:01.000,2025-11-09 12:10:01,12,6,9,11,1,1,0,0.0,1105,386
1105,-,1131567001,2005.11.09,cadmin1,Nov,9,12:10:01,src@cadmin1,crond,19395.0,(root) CMD (/projects/tbird/temps/get_temps c),E2,(root) CMD (/projects/tbird/temps/get_temps <*>),1,security_anomaly,Thunderbird_2k,2025-11-09 12:10:01.000,2025-11-09 12:10:01,12,6,9,11,1,1,0,0.0,1106,386
1102,-,1131567001,2005.11.09,badmin1,Nov,9,12:10:01,src@badmin1,crond(pam_unix),11179.0,session opened for user root by (uid=0),E118,session opened for user root by (uid=0),1,security_anomaly,Thunderbird_2k,2025-11-09 12:10:01.000,2025-11-09 12:10:01,12,6,9,11,1,1,0,0.0,1107,386
1101,-,1131567001,2005.11.09,aadmin1,Nov,9,12:10:01,src@aadmin1,crond,16571.0,(root) CMD (/projects/tbird/temps/get_temps a),E2,(root) CMD (/projects/tbird/temps/get_temps <*>),1,security_anomaly,Thunderbird_2k,2025-11-09 12:10:01.000,2025-11-09 12:10:01,12,6,9,11,1,1,0,0.0,1108,386
1100,-,1131567001,2005.11.09,aadmin1,Nov,9,12:10:01,src@aadmin1,crond(pam_unix),16570.0,session opened for user root by (uid=0),E118,session opened for user root by (uid=0),1,security_anomaly,Thunderbird_2k,2025-11-09 12:10:01.000,2025-11-09 12:10:01,12,6,9,11,1,1,0,0.0,1109,386
1111,-,1131567002,2005.11.09,tbird-sm1,Nov,9,12:10:02,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0,normal,Thunderbird_2k,2025-11-09 12:10:02.000,2025-11-09 12:10:02,12,6,9,11,1,1,0,1.0,1110,386
1112,-,1131567003,2005.11.09,bn688,Nov,9,12:10:03,bn688/bn688,ntpd,21977.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:10:03.000,2025-11-09 12:10:03,12,6,9,11,1,1,0,1.0,1111,386
1113,-,1131567003,2005.11.09,dn696,Nov,9,12:10:03,dn696/dn696,ntpd,3598.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:10:03.000,2025-11-09 12:10:03,12,6,9,11,1,1,0,0.0,1112,386
1114,-,1131567003,2005.11.09,tbird-admin1,Nov,9,12:10:03,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:03.000,2025-11-09 12:10:03,12,6,9,11,1,1,0,0.0,1113,386
1115,-,1131567003,2005.11.09,tbird-admin1,Nov,9,12:10:03,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:03.000,2025-11-09 12:10:03,12,6,9,11,1,1,0,0.0,1114,386
1116,-,1131567006,2005.11.09,cn265,Nov,9,12:10:06,cn265/cn265,ntpd,12012.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:10:06.000,2025-11-09 12:10:06,12,6,9,11,1,1,0,3.0,1115,386
1117,-,1131567006,2005.11.09,tbird-admin1,Nov,9,12:10:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:06.000,2025-11-09 12:10:06,12,6,9,11,1,1,0,0.0,1116,386
1118,-,1131567006,2005.11.09,tbird-sm1,Nov,9,12:10:06,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,0,normal,Thunderbird_2k,2025-11-09 12:10:06.000,2025-11-09 12:10:06,12,6,9,11,1,1,0,0.0,1117,386
1119,-,1131567006,2005.11.09,tbird-sm1,Nov,9,12:10:06,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,0,normal,Thunderbird_2k,2025-11-09 12:10:06.000,2025-11-09 12:10:06,12,6,9,11,1,1,0,0.0,1118,386
1121,-,1131567007,2005.11.09,tbird-admin1,Nov,9,12:10:07,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:07.000,2025-11-09 12:10:07,12,6,9,11,1,1,0,1.0,1119,386
1120,-,1131567007,2005.11.09,cn729,Nov,9,12:10:07,cn729/cn729,ntpd,28377.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:10:07.000,2025-11-09 12:10:07,12,6,9,11,1,1,0,0.0,1120,386
1122,-,1131567008,2005.11.09,tbird-admin1,Nov,9,12:10:08,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:08.000,2025-11-09 12:10:08,12,6,9,11,1,1,0,1.0,1121,386
1123,-,1131567010,2005.11.09,tbird-admin1,Nov,9,12:10:10,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:10.000,2025-11-09 12:10:10,12,6,9,11,1,1,0,2.0,1122,386
1124,-,1131567011,2005.11.09,tbird-admin1,Nov,9,12:10:11,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:11.000,2025-11-09 12:10:11,12,6,9,11,1,1,0,1.0,1123,386
1125,-,1131567012,2005.11.09,tbird-admin1,Nov,9,12:10:12,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,RRD_update (/var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd): illegal attempt to update using time 1131563412 when last update time is 1131563412 (minimum one second step),E111,RRD_update (/var/lib/ganglia/rrds/<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step),0,normal,Thunderbird_2k,2025-11-09 12:10:12.000,2025-11-09 12:10:12,12,6,9,11,1,1,0,1.0,1124,386
1126,-,1131567013,2005.11.09,bn363,Nov,9,12:10:13,bn363/bn363,ntpd,28759.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:10:13.000,2025-11-09 12:10:13,12,6,9,11,1,1,0,1.0,1125,386
1127,-,1131567014,2005.11.09,tbird-admin1,Nov,9,12:10:14,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:14.000,2025-11-09 12:10:14,12,6,9,11,1,1,0,1.0,1126,386
1128,-,1131567015,2005.11.09,bn37,Nov,9,12:10:15,bn37/bn37,ntpd,2259.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:10:15.000,2025-11-09 12:10:15,12,6,9,11,1,1,0,1.0,1127,386
1129,-,1131567016,2005.11.09,cn325,Nov,9,12:10:16,cn325/cn325,ntpd,23715.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:10:16.000,2025-11-09 12:10:16,12,6,9,11,1,1,0,1.0,1128,386
1130,-,1131567016,2005.11.09,tbird-sm1,Nov,9,12:10:16,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0,normal,Thunderbird_2k,2025-11-09 12:10:16.000,2025-11-09 12:10:16,12,6,9,11,1,1,0,0.0,1129,386
1131,-,1131567017,2005.11.09,tbird-admin1,Nov,9,12:10:17,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:10:17.000,2025-11-09 12:10:17,12,6,9,11,1,1,0,1.0,1130,386
1132,-,1131567018,2005.11.09,cn413,Nov,9,12:10:18,cn413/cn413,ntpd,13159.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:10:18.000,2025-11-09 12:10:18,12,6,9,11,1,1,0,1.0,1131,386
1133,-,1131567018,2005.11.09,cn721,Nov,9,12:10:18,cn721/cn721,ntpd,27474.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:10:18.000,2025-11-09 12:10:18,12,6,9,11,1,1,0,0.0,1132,386
1134,-,1131567018,2005.11.09,cn912,Nov,9,12:10:18,cn912/cn912,ntpd,28300.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:10:18.000,2025-11-09 12:10:18,12,6,9,11,1,1,0,0.0,1133,386
