LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1066,Jul,10,03:55:15,combo,ftpd,24521.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 03:55:15.000,2025-07-10 03:55:15,3,3,10,7,0,0,1,0.0,1073,23
1065,Jul,10,03:55:15,combo,ftpd,24517.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 03:55:15.000,2025-07-10 03:55:15,3,3,10,7,0,0,1,0.0,1074,23
1064,Jul,10,03:55:15,combo,ftpd,24516.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 03:55:15.000,2025-07-10 03:55:15,3,3,10,7,0,0,1,0.0,1075,23
1063,Jul,10,03:55:15,combo,ftpd,24515.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 03:55:15.000,2025-07-10 03:55:15,3,3,10,7,0,0,1,0.0,1076,23
1070,Jul,10,03:55:15,combo,ftpd,24523.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 03:55:15.000,2025-07-10 03:55:15,3,3,10,7,0,0,1,0.0,1077,23
1061,Jul,10,03:55:15,combo,ftpd,24519.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 03:55:15.000,2025-07-10 03:55:15,3,3,10,7,0,0,1,0.0,1078,23
1060,Jul,10,03:55:15,combo,ftpd,24512.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 03:55:15.000,2025-07-10 03:55:15,3,3,10,7,0,0,1,0.0,1079,23
1059,Jul,10,03:55:15,combo,ftpd,24513.0,connection from 217.187.83.139 () at Sun Jul 10 03:55:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 03:55:15.000,2025-07-10 03:55:15,3,3,10,7,0,0,1,0.0,1080,23
1082,Jul,10,04:04:31,combo,su(pam_unix),24898.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-07-10 04:04:31.000,2025-07-10 04:04:31,4,3,10,7,0,0,1,556.0,1081,6
1083,Jul,10,04:04:32,combo,su(pam_unix),24898.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-07-10 04:04:32.000,2025-07-10 04:04:32,4,3,10,7,0,0,1,1.0,1082,6
1084,Jul,10,04:04:33,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded,0,normal,Linux_2k,2025-07-10 04:04:33.000,2025-07-10 04:04:33,4,3,10,7,0,0,1,1.0,1083,6
1085,Jul,10,04:04:39,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded,0,normal,Linux_2k,2025-07-10 04:04:39.000,2025-07-10 04:04:39,4,3,10,7,0,0,1,6.0,1084,6
1086,Jul,10,04:04:46,combo,syslogd 1.4.1,,restart.,E90,restart.,0,normal,Linux_2k,2025-07-10 04:04:46.000,2025-07-10 04:04:46,4,3,10,7,0,0,1,7.0,1085,6
1087,Jul,10,04:04:46,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k,2025-07-10 04:04:46.000,2025-07-10 04:04:46,4,3,10,7,0,0,1,0.0,1086,6
1088,Jul,10,04:10:47,combo,su(pam_unix),26353.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-07-10 04:10:47.000,2025-07-10 04:10:47,4,3,10,7,0,0,1,361.0,1087,2
1089,Jul,10,04:10:47,combo,su(pam_unix),26353.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-07-10 04:10:47.000,2025-07-10 04:10:47,4,3,10,7,0,0,1,0.0,1088,2
1099,Jul,10,07:24:24,combo,ftpd,29727.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:24.000,2025-07-10 07:24:24,7,3,10,7,0,0,0,11617.0,1089,23
1098,Jul,10,07:24:24,combo,ftpd,29722.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:24.000,2025-07-10 07:24:24,7,3,10,7,0,0,0,0.0,1090,23
1100,Jul,10,07:24:24,combo,ftpd,29721.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:24.000,2025-07-10 07:24:24,7,3,10,7,0,0,0,0.0,1091,23
1096,Jul,10,07:24:24,combo,ftpd,29718.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:24.000,2025-07-10 07:24:24,7,3,10,7,0,0,0,0.0,1092,23
1095,Jul,10,07:24:24,combo,ftpd,29717.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:24.000,2025-07-10 07:24:24,7,3,10,7,0,0,0,0.0,1093,23
1097,Jul,10,07:24:24,combo,ftpd,29724.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:24.000,2025-07-10 07:24:24,7,3,10,7,0,0,0,0.0,1094,23
1093,Jul,10,07:24:24,combo,ftpd,29723.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:24.000,2025-07-10 07:24:24,7,3,10,7,0,0,0,0.0,1095,23
1092,Jul,10,07:24:24,combo,ftpd,29719.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:24.000,2025-07-10 07:24:24,7,3,10,7,0,0,0,0.0,1096,23
1091,Jul,10,07:24:24,combo,ftpd,29725.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:24.000,2025-07-10 07:24:24,7,3,10,7,0,0,0,0.0,1097,23
1090,Jul,10,07:24:24,combo,ftpd,29726.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:24.000,2025-07-10 07:24:24,7,3,10,7,0,0,0,0.0,1098,23
1094,Jul,10,07:24:24,combo,ftpd,29720.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:24.000,2025-07-10 07:24:24,7,3,10,7,0,0,0,0.0,1099,23
1112,Jul,10,07:24:34,combo,ftpd,29736.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,10.0,1100,23
1111,Jul,10,07:24:34,combo,ftpd,29735.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,0.0,1101,23
1110,Jul,10,07:24:34,combo,ftpd,29739.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,0.0,1102,23
1108,Jul,10,07:24:34,combo,ftpd,29737.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,0.0,1103,23
1107,Jul,10,07:24:34,combo,ftpd,29734.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,0.0,1104,23
1109,Jul,10,07:24:34,combo,ftpd,29738.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,0.0,1105,23
1105,Jul,10,07:24:34,combo,ftpd,29729.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,0.0,1106,23
1104,Jul,10,07:24:34,combo,ftpd,29732.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,0.0,1107,23
1103,Jul,10,07:24:34,combo,ftpd,29731.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,0.0,1108,23
1102,Jul,10,07:24:34,combo,ftpd,29730.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,0.0,1109,23
1101,Jul,10,07:24:34,combo,ftpd,29728.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,0.0,1110,23
1106,Jul,10,07:24:34,combo,ftpd,29733.0,connection from 82.83.227.67 (dsl-082-083-227-067.arcor-ip.net) at Sun Jul 10 07:24:34 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 07:24:34.000,2025-07-10 07:24:34,7,3,10,7,0,0,0,0.0,1111,23
1127,Jul,10,13:17:22,combo,ftpd,30296.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,21168.0,1112,23
1128,Jul,10,13:17:22,combo,ftpd,30283.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1113,23
1129,Jul,10,13:17:22,combo,ftpd,30285.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1114,23
1130,Jul,10,13:17:22,combo,ftpd,30289.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1115,23
1133,Jul,10,13:17:22,combo,ftpd,30287.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1116,23
1132,Jul,10,13:17:22,combo,ftpd,30297.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1117,23
1134,Jul,10,13:17:22,combo,ftpd,30298.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1118,23
1135,Jul,10,13:17:22,combo,ftpd,30291.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1119,23
1126,Jul,10,13:17:22,combo,ftpd,30294.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1120,23
1131,Jul,10,13:17:22,combo,ftpd,30286.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1121,23
1125,Jul,10,13:17:22,combo,ftpd,30290.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1122,23
1124,Jul,10,13:17:22,combo,ftpd,30284.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1123,23
1123,Jul,10,13:17:22,combo,ftpd,30288.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1124,23
1122,Jul,10,13:17:22,combo,ftpd,30282.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1125,23
1121,Jul,10,13:17:22,combo,ftpd,30281.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1126,23
1120,Jul,10,13:17:22,combo,ftpd,30295.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1127,23
1119,Jul,10,13:17:22,combo,ftpd,30280.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1128,23
1118,Jul,10,13:17:22,combo,ftpd,30279.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1129,23
1117,Jul,10,13:17:22,combo,ftpd,30293.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1130,23
1116,Jul,10,13:17:22,combo,ftpd,30292.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1131,23
1115,Jul,10,13:17:22,combo,ftpd,30277.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1132,23
1114,Jul,10,13:17:22,combo,ftpd,30276.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1133,23
1113,Jul,10,13:17:22,combo,ftpd,30278.0,connection from 220.94.205.45 () at Sun Jul 10 13:17:22 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-07-10 13:17:22.000,2025-07-10 13:17:22,13,3,10,7,0,1,0,0.0,1134,23
1136,Jul,10,16:01:43,combo,sshd(pam_unix),30530.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:43.000,2025-07-10 16:01:43,16,3,10,7,0,1,0,9861.0,1135,16
1137,Jul,10,16:01:44,combo,sshd(pam_unix),30532.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:44.000,2025-07-10 16:01:44,16,3,10,7,0,1,0,1.0,1136,16
1139,Jul,10,16:01:45,combo,sshd(pam_unix),30535.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:45.000,2025-07-10 16:01:45,16,3,10,7,0,1,0,1.0,1137,16
1138,Jul,10,16:01:45,combo,sshd(pam_unix),30534.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:45.000,2025-07-10 16:01:45,16,3,10,7,0,1,0,0.0,1138,16
1140,Jul,10,16:01:46,combo,sshd(pam_unix),30536.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:46.000,2025-07-10 16:01:46,16,3,10,7,0,1,0,1.0,1139,16
1141,Jul,10,16:01:47,combo,sshd(pam_unix),30540.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:47.000,2025-07-10 16:01:47,16,3,10,7,0,1,0,1.0,1140,16
1142,Jul,10,16:01:48,combo,sshd(pam_unix),30542.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:48.000,2025-07-10 16:01:48,16,3,10,7,0,1,0,1.0,1141,16
1143,Jul,10,16:01:48,combo,sshd(pam_unix),30544.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:48.000,2025-07-10 16:01:48,16,3,10,7,0,1,0,0.0,1142,16
1144,Jul,10,16:01:48,combo,sshd(pam_unix),30546.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:48.000,2025-07-10 16:01:48,16,3,10,7,0,1,0,0.0,1143,16
1145,Jul,10,16:01:49,combo,sshd(pam_unix),30548.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:49.000,2025-07-10 16:01:49,16,3,10,7,0,1,0,1.0,1144,16
1146,Jul,10,16:01:56,combo,sshd(pam_unix),30550.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:56.000,2025-07-10 16:01:56,16,3,10,7,0,1,0,7.0,1145,16
1147,Jul,10,16:01:57,combo,sshd(pam_unix),30552.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:57.000,2025-07-10 16:01:57,16,3,10,7,0,1,0,1.0,1146,16
1148,Jul,10,16:01:58,combo,sshd(pam_unix),30554.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:58.000,2025-07-10 16:01:58,16,3,10,7,0,1,0,1.0,1147,16
1149,Jul,10,16:01:58,combo,sshd(pam_unix),30555.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:58.000,2025-07-10 16:01:58,16,3,10,7,0,1,0,0.0,1148,16
1150,Jul,10,16:01:59,combo,sshd(pam_unix),30558.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:59.000,2025-07-10 16:01:59,16,3,10,7,0,1,0,1.0,1149,16
1151,Jul,10,16:01:59,combo,sshd(pam_unix),30560.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:01:59.000,2025-07-10 16:01:59,16,3,10,7,0,1,0,0.0,1150,16
1153,Jul,10,16:02:01,combo,sshd(pam_unix),30564.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:02:01.000,2025-07-10 16:02:01,16,3,10,7,0,1,0,2.0,1151,46
1152,Jul,10,16:02:01,combo,sshd(pam_unix),30562.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:02:01.000,2025-07-10 16:02:01,16,3,10,7,0,1,0,0.0,1152,46
1154,Jul,10,16:02:01,combo,sshd(pam_unix),30566.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:02:01.000,2025-07-10 16:02:01,16,3,10,7,0,1,0,0.0,1153,46
1155,Jul,10,16:02:02,combo,sshd(pam_unix),30568.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:02:02.000,2025-07-10 16:02:02,16,3,10,7,0,1,0,1.0,1154,46
1156,Jul,10,16:02:08,combo,sshd(pam_unix),30570.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-07-10 16:02:08.000,2025-07-10 16:02:08,16,3,10,7,0,1,0,6.0,1155,46
