LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
905,03-17,16:15:02.064,1702,17622,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:02.064,2025-03-17 16:15:02.064,16,0,17,3,0,1,0,0.0,905,832
907,03-17,16:15:02.065,1702,3137,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:02.065,2025-03-17 16:15:02.065,16,0,17,3,0,1,0,0.001,906,832
908,03-17,16:15:02.065,1702,3137,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:02.065,2025-03-17 16:15:02.065,16,0,17,3,0,1,0,0.0,907,832
909,03-17,16:15:02.085,1702,17630,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:02.085,2025-03-17 16:15:02.085,16,0,17,3,0,1,0,0.02,908,832
910,03-17,16:15:02.085,1702,17630,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:02.085,2025-03-17 16:15:02.085,16,0,17,3,0,1,0,0.0,909,832
911,03-17,16:15:02.087,2626,2642,W,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...,0,normal,Android_2k,2025-03-17 16:15:02.087,2025-03-17 16:15:02.087,16,0,17,3,0,1,0,0.002,910,832
912,03-17,16:15:02.087,2626,2642,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:false,0,normal,Android_2k,2025-03-17 16:15:02.087,2025-03-17 16:15:02.087,16,0,17,3,0,1,0,0.0,911,832
913,03-17,16:15:02.896,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,0,normal,Android_2k,2025-03-17 16:15:02.896,2025-03-17 16:15:02.896,16,0,17,3,0,1,0,0.809,912,832
914,03-17,16:15:02.896,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,0,normal,Android_2k,2025-03-17 16:15:02.896,2025-03-17 16:15:02.896,16,0,17,3,0,1,0,0.0,913,832
915,03-17,16:15:02.897,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",0,normal,Android_2k,2025-03-17 16:15:02.897,2025-03-17 16:15:02.897,16,0,17,3,0,1,0,0.001,914,832
916,03-17,16:15:03.502,1702,2639,W,ActivityManager,Unable to start service Intent { act=com.tencent.android.tpush.action.keepalive cmp=com.qqgame.hlddz/com.tencent.android.tpush.service.XGPushService } U=0: not found,E152,Unable to start service Intent { act=<*> cmp=<*>.<*> } U=<*>: not found,1,system_failure,Android_2k,2025-03-17 16:15:03.502,2025-03-17 16:15:03.502,16,0,17,3,0,1,0,0.605,915,832
917,03-17,16:15:05.340,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:05.340,2025-03-17 16:15:05.340,16,0,17,3,0,1,0,1.838,916,832
918,03-17,16:15:05.340,1702,1737,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:05.340,2025-03-17 16:15:05.340,16,0,17,3,0,1,0,0.0,917,832
919,03-17,16:15:05.346,1702,3694,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,0,normal,Android_2k,2025-03-17 16:15:05.346,2025-03-17 16:15:05.346,16,0,17,3,0,1,0,0.006,918,832
920,03-17,16:15:05.346,1702,2555,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,0,normal,Android_2k,2025-03-17 16:15:05.346,2025-03-17 16:15:05.346,16,0,17,3,0,1,0,0.0,919,832
922,03-17,16:15:05.382,1702,2633,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:05.382,2025-03-17 16:15:05.382,16,0,17,3,0,1,0,0.036,920,832
921,03-17,16:15:05.382,1702,2633,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:05.382,2025-03-17 16:15:05.382,16,0,17,3,0,1,0,0.0,921,832
923,03-17,16:15:05.482,1702,17630,D,PowerManagerService,"acquire lock=120758482, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",0,normal,Android_2k,2025-03-17 16:15:05.482,2025-03-17 16:15:05.482,16,0,17,3,0,1,0,0.1,922,832
924,03-17,16:15:05.483,1702,17630,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:05.483,2025-03-17 16:15:05.483,16,0,17,3,0,1,0,0.001,923,832
925,03-17,16:15:05.483,1702,17630,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:05.483,2025-03-17 16:15:05.483,16,0,17,3,0,1,0,0.0,924,832
926,03-17,16:15:05.686,1702,8290,D,PowerManagerService,"release:lock=120758482, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",0,normal,Android_2k,2025-03-17 16:15:05.686,2025-03-17 16:15:05.686,16,0,17,3,0,1,0,0.203,925,832
927,03-17,16:15:05.687,1702,8290,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:05.687,2025-03-17 16:15:05.687,16,0,17,3,0,1,0,0.001,926,832
928,03-17,16:15:05.687,1702,8290,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:05.687,2025-03-17 16:15:05.687,16,0,17,3,0,1,0,0.0,927,832
929,03-17,16:15:05.994,1702,8303,D,PowerManagerService,"acquire lock=120758482, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",0,normal,Android_2k,2025-03-17 16:15:05.994,2025-03-17 16:15:05.994,16,0,17,3,0,1,0,0.307,928,832
930,03-17,16:15:05.995,1702,8303,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:05.995,2025-03-17 16:15:05.995,16,0,17,3,0,1,0,0.001,929,832
931,03-17,16:15:05.995,1702,8303,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:05.995,2025-03-17 16:15:05.995,16,0,17,3,0,1,0,0.0,930,832
932,03-17,16:15:06.000,1702,17632,D,PowerManagerService,"acquire lock=120758482, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",0,normal,Android_2k,2025-03-17 16:15:06.000,2025-03-17 16:15:06.000,16,0,17,3,0,1,0,0.005,931,832
933,03-17,16:15:06.000,1702,17632,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.000,2025-03-17 16:15:06.000,16,0,17,3,0,1,0,0.0,932,832
934,03-17,16:15:06.003,1702,2639,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.003,2025-03-17 16:15:06.003,16,0,17,3,0,1,0,0.003,933,832
935,03-17,16:15:06.006,1702,14638,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.006,2025-03-17 16:15:06.006,16,0,17,3,0,1,0,0.003,934,832
936,03-17,16:15:06.008,1702,8290,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.008,2025-03-17 16:15:06.008,16,0,17,3,0,1,0,0.002,935,832
937,03-17,16:15:06.010,1702,2618,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.010,2025-03-17 16:15:06.010,16,0,17,3,0,1,0,0.002,936,832
938,03-17,16:15:06.045,1702,2250,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.045,2025-03-17 16:15:06.045,16,0,17,3,0,1,0,0.035,937,832
939,03-17,16:15:06.106,2626,22775,W,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...,0,normal,Android_2k,2025-03-17 16:15:06.106,2025-03-17 16:15:06.106,16,0,17,3,0,1,0,0.061,938,832
940,03-17,16:15:06.106,2626,22775,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:false,0,normal,Android_2k,2025-03-17 16:15:06.106,2025-03-17 16:15:06.106,16,0,17,3,0,1,0,0.0,939,832
941,03-17,16:15:06.154,2626,2809,W,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...,0,normal,Android_2k,2025-03-17 16:15:06.154,2025-03-17 16:15:06.154,16,0,17,3,0,1,0,0.048,940,832
942,03-17,16:15:06.154,2626,2809,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:false,0,normal,Android_2k,2025-03-17 16:15:06.154,2025-03-17 16:15:06.154,16,0,17,3,0,1,0,0.0,941,832
943,03-17,16:15:06.192,3664,3807,D,TelephonyManager,getNeighboringCellInfo calling app is com.amap.android.ams,E54,getNeighboringCellInfo calling app is <*>,0,normal,Android_2k,2025-03-17 16:15:06.192,2025-03-17 16:15:06.192,16,0,17,3,0,1,0,0.038,942,832
944,03-17,16:15:06.197,2626,23469,W,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...,0,normal,Android_2k,2025-03-17 16:15:06.197,2025-03-17 16:15:06.197,16,0,17,3,0,1,0,0.005,943,832
945,03-17,16:15:06.198,2626,23469,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:false,0,normal,Android_2k,2025-03-17 16:15:06.198,2025-03-17 16:15:06.198,16,0,17,3,0,1,0,0.001,944,832
946,03-17,16:15:06.200,1702,3137,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.200,2025-03-17 16:15:06.200,16,0,17,3,0,1,0,0.002,945,832
947,03-17,16:15:06.201,1702,17621,D,PowerManagerService,"release:lock=120758482, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",0,normal,Android_2k,2025-03-17 16:15:06.201,2025-03-17 16:15:06.201,16,0,17,3,0,1,0,0.001,946,832
948,03-17,16:15:06.202,1702,17621,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.202,2025-03-17 16:15:06.202,16,0,17,3,0,1,0,0.001,947,832
949,03-17,16:15:06.211,1702,27353,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.211,2025-03-17 16:15:06.211,16,0,17,3,0,1,0,0.009,948,832
950,03-17,16:15:06.211,1702,27353,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:06.211,2025-03-17 16:15:06.211,16,0,17,3,0,1,0,0.0,949,832
951,03-17,16:15:06.213,2626,2809,W,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...,0,normal,Android_2k,2025-03-17 16:15:06.213,2025-03-17 16:15:06.213,16,0,17,3,0,1,0,0.002,950,832
952,03-17,16:15:06.214,2626,2809,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:false,0,normal,Android_2k,2025-03-17 16:15:06.214,2025-03-17 16:15:06.214,16,0,17,3,0,1,0,0.001,951,832
953,03-17,16:15:06.216,1702,10454,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.216,2025-03-17 16:15:06.216,16,0,17,3,0,1,0,0.002,952,832
954,03-17,16:15:06.217,1702,10454,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:06.217,2025-03-17 16:15:06.217,16,0,17,3,0,1,0,0.001,953,832
955,03-17,16:15:06.224,1702,3693,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.224,2025-03-17 16:15:06.224,16,0,17,3,0,1,0,0.007,954,832
956,03-17,16:15:06.224,1702,3693,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:06.224,2025-03-17 16:15:06.224,16,0,17,3,0,1,0,0.0,955,832
957,03-17,16:15:06.225,1702,2644,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.225,2025-03-17 16:15:06.225,16,0,17,3,0,1,0,0.001,956,832
958,03-17,16:15:06.225,1702,2644,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E11,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:06.225,2025-03-17 16:15:06.225,16,0,17,3,0,1,0,0.0,957,832
959,03-17,16:15:06.235,1702,2633,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",0,normal,Android_2k,2025-03-17 16:15:06.235,2025-03-17 16:15:06.235,16,0,17,3,0,1,0,0.01,958,832
960,03-17,16:15:06.235,1702,2633,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",0,normal,Android_2k,2025-03-17 16:15:06.235,2025-03-17 16:15:06.235,16,0,17,3,0,1,0,0.0,959,832
961,03-17,16:15:06.241,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...,E130,shouldBlockLocation running ...,0,normal,Android_2k,2025-03-17 16:15:06.241,2025-03-17 16:15:06.241,16,0,17,3,0,1,0,0.006,960,832
962,03-17,16:15:06.241,2626,2838,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,E128,shouldBlockLocation  ret:false,0,normal,Android_2k,2025-03-17 16:15:06.241,2025-03-17 16:15:06.241,16,0,17,3,0,1,0,0.0,961,832
963,03-17,16:15:06.807,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>,0,normal,Android_2k,2025-03-17 16:15:06.807,2025-03-17 16:15:06.807,16,0,17,3,0,1,0,0.566,962,832
964,03-17,16:15:06.807,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>,0,normal,Android_2k,2025-03-17 16:15:06.807,2025-03-17 16:15:06.807,16,0,17,3,0,1,0,0.0,963,832
965,03-17,16:15:06.807,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>",0,normal,Android_2k,2025-03-17 16:15:06.807,2025-03-17 16:15:06.807,16,0,17,3,0,1,0,0.0,964,832
