LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1301,Jul,5,17:23:22,calvisitor-10-105-163-9,com.apple.AddressBook.InternetAccountsBridge,36248,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,E202,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:<*> Err:<*> Errno:<*> Operation not permitted,1,network_anomaly,Mac_2k,2025-07-05 17:23:22.000,2025-07-05 17:23:22,17,5,5,7,1,1,0,26.0,1300,1
1302,Jul,5,17:25:05,calvisitor-10-105-163-9,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E59,<*>::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,0,normal,Mac_2k,2025-07-05 17:25:05.000,2025-07-05 17:25:05,17,5,5,7,1,1,0,103.0,1301,4
1303,Jul,5,17:25:06,authorMacBook-Pro,com.apple.geod,30311,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13530fc60 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",E285,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}",0,normal,Mac_2k,2025-07-05 17:25:06.000,2025-07-05 17:25:06,17,5,5,7,1,1,0,1.0,1302,4
1304,Jul,5,17:25:08,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 00:a2:ee:1a:71:8c,E207,en0: BSSID changed to <*>,1,security_anomaly,Mac_2k,2025-07-05 17:25:08.000,2025-07-05 17:25:08,17,5,5,7,1,1,0,2.0,1303,4
1305,Jul,5,17:25:08,authorMacBook-Pro,kernel,0,,"Unexpected payload found for message 9, dataLen 0",E327,"Unexpected payload found for message <*>, dataLen <*>",1,system_failure,Mac_2k,2025-07-05 17:25:08.000,2025-07-05 17:25:08,17,5,5,7,1,1,0,0.0,1304,4
1306,Jul,5,17:27:05,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,0,normal,Mac_2k,2025-07-05 17:27:05.000,2025-07-05 17:27:05,17,5,5,7,1,1,0,117.0,1305,4
1307,Jul,5,17:27:05,authorMacBook-Pro,locationd,82,,Location icon should now be in state 'Inactive',E259,Location icon should now be in state 'Inactive',0,normal,Mac_2k,2025-07-05 17:27:05.000,2025-07-05 17:27:05,17,5,5,7,1,1,0,0.0,1306,4
1308,Jul,5,17:27:08,authorMacBook-Pro,configd,53,,network changed: DNS* Proxy,E269,network changed: DNS* Proxy,0,normal,Mac_2k,2025-07-05 17:27:08.000,2025-07-05 17:27:08,17,5,5,7,1,1,0,3.0,1307,4
1309,Jul,5,17:27:48,calvisitor-10-105-163-9,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E59,<*>::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,0,normal,Mac_2k,2025-07-05 17:27:48.000,2025-07-05 17:27:48,17,5,5,7,1,1,0,40.0,1308,4
1310,Jul,5,17:39:14,authorMacBook-Pro,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,E51,<*>(<*>) deny mach-lookup com.apple.networking.captivenetworksupport,0,normal,Mac_2k,2025-07-05 17:39:14.000,2025-07-05 17:39:14,17,5,5,7,1,1,0,686.0,1309,1
1314,Jul,5,18:19:59,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Inactive,E165,Captive: CNPluginHandler en0: Inactive,0,normal,Mac_2k,2025-07-05 18:19:59.000,2025-07-05 18:19:59,18,5,5,7,1,0,0,2445.0,1310,4
1313,Jul,5,18:19:59,authorMacBook-Pro,kernel,0,,en0: 802.11d country code set to 'X3'.,E206,en0: <*>.<*> country code set to '<*>'.,0,normal,Mac_2k,2025-07-05 18:19:59.000,2025-07-05 18:19:59,18,5,5,7,1,0,0,0.0,1311,4
1312,Jul,5,18:19:59,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed,E56,<*>::<*>::postMessage bssid changed,0,normal,Mac_2k,2025-07-05 18:19:59.000,2025-07-05 18:19:59,18,5,5,7,1,0,0,0.0,1312,4
1311,Jul,5,18:19:59,authorMacBook-Pro,configd,53,,"arp_client_transmit(en0) failed, Network is down (50)",E123,"arp_client_transmit(<*>) failed, Network is down (<*>)",0,normal,Mac_2k,2025-07-05 18:19:59.000,2025-07-05 18:19:59,18,5,5,7,1,0,0,0.0,1313,4
1315,Jul,5,18:20:06,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc23407 119.81.102.227:80,E43,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*>.<*> <*> <*>:<*>,1,security_anomaly,Mac_2k,2025-07-05 18:20:06.000,2025-07-05 18:20:06,18,5,5,7,1,0,0,7.0,1314,2
1316,Jul,5,18:20:07,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 23411 failed: 3 - No network route,E318,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route,1,network_anomaly,Mac_2k,2025-07-05 18:20:07.000,2025-07-05 18:20:07,18,5,5,7,1,0,0,1.0,1315,2
1317,Jul,5,19:00:16,authorMacBook-Pro,Dropbox,24019,,[0705/190016:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,E10,[<*>/<*>:WARNING:dns_config_service_posix.cc(<*>)] Failed to read DnsConfig.,0,normal,Mac_2k,2025-07-05 19:00:16.000,2025-07-05 19:00:16,19,5,5,7,1,0,0,2409.0,1316,7
1318,Jul,5,19:00:34,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,E60,<*>::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,0,normal,Mac_2k,2025-07-05 19:00:34.000,2025-07-05 19:00:34,19,5,5,7,1,0,0,18.0,1317,7
1319,Jul,5,19:00:37,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,E42,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,0,normal,Mac_2k,2025-07-05 19:00:37.000,2025-07-05 19:00:37,19,5,5,7,1,0,0,3.0,1318,7
1320,Jul,5,19:00:42,authorMacBook-Pro,corecaptured,36291,,CCFile::captureLog,E167,CCFile::captureLog,0,normal,Mac_2k,2025-07-05 19:00:42.000,2025-07-05 19:00:42,19,5,5,7,1,0,0,5.0,1319,7
1321,Jul,5,19:00:43,authorMacBook-Pro,corecaptured,36291,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-05_19,00,43.154864]-CCIOReporter-007.xml, Current File [2017-07-05_19,00,43.154864]-CCIOReporter-007.xml",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>",0,normal,Mac_2k,2025-07-05 19:00:43.000,2025-07-05 19:00:43,19,5,5,7,1,0,0,1.0,1320,7
1322,Jul,5,19:00:43,authorMacBook-Pro,corecaptured,36291,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,0,normal,Mac_2k,2025-07-05 19:00:43.000,2025-07-05 19:00:43,19,5,5,7,1,0,0,0.0,1321,7
1323,Jul,5,19:00:46,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,0,normal,Mac_2k,2025-07-05 19:00:46.000,2025-07-05 19:00:46,19,5,5,7,1,0,0,3.0,1322,7
1324,Jul,5,19:12:41,calvisitor-10-105-160-210,kernel,0,,"ARPT: 728563.210777: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 3174,",E134,"ARPT: <*>.<*>: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': <*>,",1,security_anomaly,Mac_2k,2025-07-05 19:12:41.000,2025-07-05 19:12:41,19,5,5,7,1,0,0,715.0,1323,1
1325,Jul,5,19:26:27,calvisitor-10-105-160-210,kernel,0,,"ARPT: 728620.515604: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",E140,"ARPT: <*>.<*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",0,normal,Mac_2k,2025-07-05 19:26:27.000,2025-07-05 19:26:27,19,5,5,7,1,0,0,826.0,1324,1
1326,Jul,5,20:03:37,calvisitor-10-105-160-210,kernel,0,,Sandbox: com.apple.Addres(36325) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-05 20:03:37.000,2025-07-05 20:03:37,20,5,5,7,1,0,0,2230.0,1325,1
1328,Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,"booter start at 1251 ms smc 0 ms, [18, 0, 0] total 367 ms, dsply 0, 0 ms, tramp 1080 ms",E158,"booter start at <*> ms smc <*> ms, [<*>, <*>, <*>] total <*> ms, dsply <*>, <*> ms, tramp <*> ms",0,normal,Mac_2k,2025-07-05 20:16:55.000,2025-07-05 20:16:55,20,5,5,7,1,0,0,798.0,1326,3
1327,Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,could discard act 242131 inact 107014 purgeable 254830 spec 128285 cleaned 0,E194,could discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,0,normal,Mac_2k,2025-07-05 20:16:55.000,2025-07-05 20:16:55,20,5,5,7,1,0,0,0.0,1327,3
1329,Jul,5,20:16:56,calvisitor-10-105-160-210,blued,85,,"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = ( ""84-41-67-32-db-e1"" )",E245,"hostControllerOnline - Number of Paired devices = <*>, List of Paired devices = ( ""<*>-<*>-<*>-<*>-<*>-<*>"" )",0,normal,Mac_2k,2025-07-05 20:16:56.000,2025-07-05 20:16:56,20,5,5,7,1,0,0,1.0,1328,3
1330,Jul,5,20:17:19,calvisitor-10-105-160-210,sandboxd,129,[36332],com.apple.Addres(36332) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-05 20:17:19.000,2025-07-05 20:17:19,20,5,5,7,1,0,0,23.0,1329,1
1331,Jul,5,20:44:17,calvisitor-10-105-160-210,kernel,0,,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0",E232,"hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>",0,normal,Mac_2k,2025-07-05 20:44:17.000,2025-07-05 20:44:17,20,5,5,7,1,0,0,1618.0,1330,2
1332,Jul,5,20:44:24,calvisitor-10-105-160-210,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-06 03:44:24 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),E48,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=<*> (null)/(null) opts=(null) when=<*>,0,normal,Mac_2k,2025-07-05 20:44:24.000,2025-07-05 20:44:24,20,5,5,7,1,0,0,7.0,1331,2
1333,Jul,5,21:08:40,calvisitor-10-105-162-81,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,E58,<*>::setAwdlAutoMode Resuming AWDL,0,normal,Mac_2k,2025-07-05 21:08:40.000,2025-07-05 21:08:40,21,5,5,7,1,0,0,1456.0,1332,1
1334,Jul,5,21:48:33,calvisitor-10-105-162-81,kernel,0,,Wake reason: ARPT (Network),E336,Wake reason: ARPT (Network),0,normal,Mac_2k,2025-07-05 21:48:33.000,2025-07-05 21:48:33,21,5,5,7,1,0,0,2393.0,1333,4
1335,Jul,5,21:48:33,calvisitor-10-105-162-81,blued,85,,[BluetoothHIDDeviceController] EventServiceConnectedCallback,E23,[BluetoothHIDDeviceController] EventServiceConnectedCallback,0,normal,Mac_2k,2025-07-05 21:48:33.000,2025-07-05 21:48:33,21,5,5,7,1,0,0,0.0,1334,4
1336,Jul,5,21:48:33,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E41,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,0,normal,Mac_2k,2025-07-05 21:48:33.000,2025-07-05 21:48:33,21,5,5,7,1,0,0,0.0,1335,4
1337,Jul,5,21:48:45,authorMacBook-Pro,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,E51,<*>(<*>) deny mach-lookup com.apple.networking.captivenetworksupport,0,normal,Mac_2k,2025-07-05 21:48:45.000,2025-07-05 21:48:45,21,5,5,7,1,0,0,12.0,1336,4
1338,Jul,5,22:29:03,calvisitor-10-105-161-231,kernel,0,,"pages 1401204, wire 544128, act 416065, inact 0, cleaned 0 spec 3, zf 25, throt 0, compr 266324, xpmapped 40000",E282,"pages <*>, wire <*>, act <*>, inact <*>, cleaned <*> spec <*>, zf <*>, throt <*>, compr <*>, xpmapped <*>",0,normal,Mac_2k,2025-07-05 22:29:03.000,2025-07-05 22:29:03,22,5,5,7,1,0,0,2418.0,1337,5
1339,Jul,5,22:29:03,calvisitor-10-105-161-231,kernel,0,,could discard act 74490 inact 9782 purgeable 34145 spec 56242 cleaned 0,E194,could discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,0,normal,Mac_2k,2025-07-05 22:29:03.000,2025-07-05 22:29:03,22,5,5,7,1,0,0,0.0,1338,5
1340,Jul,5,22:29:06,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E41,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,0,normal,Mac_2k,2025-07-05 22:29:06.000,2025-07-05 22:29:06,22,5,5,7,1,0,0,3.0,1339,5
1341,Jul,5,22:29:35,calvisitor-10-105-160-22,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,E58,<*>::setAwdlAutoMode Resuming AWDL,0,normal,Mac_2k,2025-07-05 22:29:35.000,2025-07-05 22:29:35,22,5,5,7,1,0,0,29.0,1340,5
1342,Jul,5,22:29:37,calvisitor-10-105-160-22,com.apple.AddressBook.InternetAccountsBridge,36395,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,1,network_anomaly,Mac_2k,2025-07-05 22:29:37.000,2025-07-05 22:29:37,22,5,5,7,1,0,0,2.0,1341,5
1344,Jul,5,23:09:36,calvisitor-10-105-160-22,kernel,0,,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms  ****,E4,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by <*>  ****,0,normal,Mac_2k,2025-07-05 23:09:36.000,2025-07-05 23:09:36,23,5,5,7,1,0,0,2399.0,1342,3
1343,Jul,5,23:09:36,calvisitor-10-105-160-22,kernel,0,,"bitmap_size 0x7f0fc, previewSize 0x4028, writing 485676 pages @ 0x97144",E156,"bitmap_size <*>, previewSize <*>, writing <*> pages @ <*>",0,normal,Mac_2k,2025-07-05 23:09:36.000,2025-07-05 23:09:36,23,5,5,7,1,0,0,0.0,1343,3
1345,Jul,5,23:09:53,calvisitor-10-105-160-22,QQ,10018,,FA||Url||taskID[2019353593] dealloc,E216,FA||Url||taskID[<*>] dealloc,0,normal,Mac_2k,2025-07-05 23:09:53.000,2025-07-05 23:09:53,23,5,5,7,1,0,0,17.0,1344,3
1346,Jul,5,23:50:09,calvisitor-10-105-160-22,kernel,0,,AppleActuatorHIDEventDriver: stop,E118,AppleActuatorHIDEventDriver: stop,0,normal,Mac_2k,2025-07-05 23:50:09.000,2025-07-05 23:50:09,23,5,5,7,1,0,0,2416.0,1345,5
1347,Jul,5,23:50:09,calvisitor-10-105-160-22,kernel,0,,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0xb000 ****,E8,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- <*> ****,0,normal,Mac_2k,2025-07-05 23:50:09.000,2025-07-05 23:50:09,23,5,5,7,1,0,0,0.0,1346,5
1348,Jul,5,23:50:09,authorMacBook-Pro,kernel,0,,AppleActuatorDeviceUserClient::start Entered,E115,AppleActuatorDeviceUserClient::start Entered,0,normal,Mac_2k,2025-07-05 23:50:09.000,2025-07-05 23:50:09,23,5,5,7,1,0,0,0.0,1347,5
1349,Jul,5,23:50:11,authorMacBook-Pro,kernel,0,,ARPT: 729188.852474: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,E129,ARPT: <*>.<*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>,0,normal,Mac_2k,2025-07-05 23:50:11.000,2025-07-05 23:50:11,23,5,5,7,1,0,0,2.0,1348,5
1350,Jul,5,23:50:51,calvisitor-10-105-162-211,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 299, items, fQueryRetries, 0, fLastRetryTimestamp, 521006902.2",E271,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>.<*>",0,normal,Mac_2k,2025-07-05 23:50:51.000,2025-07-05 23:50:51,23,5,5,7,1,0,0,40.0,1349,5
1351,Jul,6,00:30:35,calvisitor-10-105-162-211,kernel,0,,"polled file major 1, minor 0, blocksize 4096, pollers 5",E292,"polled file major <*>, minor <*>, blocksize <*>, pollers <*>",0,normal,Mac_2k,2025-07-06 00:30:35.000,2025-07-06 00:30:35,0,6,6,7,1,0,1,2384.0,1350,6
1352,Jul,6,00:30:35,calvisitor-10-105-162-211,kernel,0,,IOHibernatePollerOpen(0),E249,IOHibernatePollerOpen(<*>),1,system_failure,Mac_2k,2025-07-06 00:30:35.000,2025-07-06 00:30:35,0,6,6,7,1,0,1,0.0,1351,6
1353,Jul,6,00:30:35,authorMacBook-Pro,UserEventAgent,43,,assertion failed: 15G1510: com.apple.telemetry + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,E154,assertion failed: <*> [<*>-<*>-<*>-<*>-<*>]: <*>,1,security_anomaly,Mac_2k,2025-07-06 00:30:35.000,2025-07-06 00:30:35,0,6,6,7,1,0,1,0.0,1352,6
1354,Jul,6,00:30:37,authorMacBook-Pro,ksfetch,36439,,2017-07-06 00:30:37.064 ksfetch[36439/0x7fff79824000] [lvl=2] main() Fetcher is exiting.,E93,<*>-<*>-<*> <*>:<*>:<*>.<*> ksfetch[<*>/<*>] [lvl=<*>] main() Fetcher is exiting.,0,normal,Mac_2k,2025-07-06 00:30:37.000,2025-07-06 00:30:37,0,6,6,7,1,0,1,2.0,1353,6
1355,Jul,6,00:30:37,authorMacBook-Pro,GoogleSoftwareUpdateAgent,36436,,"2017-07-06 00:30:37.071 GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'com.google.Keystone'.",E90,"<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'com.google.Keystone'.",0,normal,Mac_2k,2025-07-06 00:30:37.000,2025-07-06 00:30:37,0,6,6,7,1,0,1,0.0,1354,6
1356,Jul,6,00:30:43,authorMacBook-Pro,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,E323,Thermal pressure state: <*> Memory pressure state: <*>,0,normal,Mac_2k,2025-07-06 00:30:43.000,2025-07-06 00:30:43,0,6,6,7,1,0,1,6.0,1355,6
1358,Jul,6,01:11:06,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[01:11:06.715] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,E17,[<*>:<*>:<*>.<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (kFigStringConformerError_ParamErr) (NULL key) at <*> line <*>,0,normal,Mac_2k,2025-07-06 01:11:06.000,2025-07-06 01:11:06,1,6,6,7,1,0,1,2423.0,1356,7
1357,Jul,6,01:11:06,authorMacBook-Pro,Dropbox,24019,,[0706/011106:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,E10,[<*>/<*>:WARNING:dns_config_service_posix.cc(<*>)] Failed to read DnsConfig.,0,normal,Mac_2k,2025-07-06 01:11:06.000,2025-07-06 01:11:06,1,6,6,7,1,0,1,0.0,1357,7
1359,Jul,6,01:11:09,authorMacBook-Pro,kernel,0,,"Google Chrome He[36456] triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map 0x77c9114550458e7b. While not abnormal for debuggers, this increases system memory footprint until the target exits.",E222,"Google Chrome He[<*>] triggered unnest of range <*>-><*> of DYLD shared region in VM map <*>. While not abnormal for debuggers, this increases system memory footprint until the target exits.",1,performance_issue,Mac_2k,2025-07-06 01:11:09.000,2025-07-06 01:11:09,1,6,6,7,1,0,1,3.0,1358,7
1360,Jul,6,01:11:18,authorMacBook-Pro,configd,53,,network changed: v4(en0+:10.105.162.138) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,E267,network changed: <*>(<*>:<*>) <*>(<*>) DNS! Proxy SMB,0,normal,Mac_2k,2025-07-06 01:11:18.000,2025-07-06 01:11:18,1,6,6,7,1,0,1,9.0,1359,7
1361,Jul,6,01:11:38,calvisitor-10-105-162-138,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,E58,<*>::setAwdlAutoMode Resuming AWDL,0,normal,Mac_2k,2025-07-06 01:11:38.000,2025-07-06 01:11:38,1,6,6,7,1,0,1,20.0,1360,7
1362,Jul,6,01:11:39,calvisitor-10-105-162-138,sandboxd,129,[36461],com.apple.Addres(36461) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-06 01:11:39.000,2025-07-06 01:11:39,1,6,6,7,1,0,1,1.0,1361,7
1363,Jul,6,01:11:42,calvisitor-10-105-162-138,sandboxd,129,[36461],com.apple.Addres(36461) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-06 01:11:42.000,2025-07-06 01:11:42,1,6,6,7,1,0,1,3.0,1362,7
1364,Jul,6,01:51:35,authorMacBook-Pro,wirelessproxd,75,,Peripheral manager is not powered on,E287,Peripheral manager is not powered on,0,normal,Mac_2k,2025-07-06 01:51:35.000,2025-07-06 01:51:35,1,6,6,7,1,0,1,2393.0,1363,2
1365,Jul,6,01:51:46,authorMacBook-Pro,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,E51,<*>(<*>) deny mach-lookup com.apple.networking.captivenetworksupport,0,normal,Mac_2k,2025-07-06 01:51:46.000,2025-07-06 01:51:46,1,6,6,7,1,0,1,11.0,1364,2
1366,Jul,6,02:32:06,calvisitor-10-105-163-28,kernel,0,,WARNING: hibernate_page_list_setall skipped 19622 xpmapped pages,E340,WARNING: hibernate_page_list_setall skipped <*> xpmapped pages,1,performance_issue,Mac_2k,2025-07-06 02:32:06.000,2025-07-06 02:32:06,2,6,6,7,1,0,1,2420.0,1365,6
1367,Jul,6,02:32:06,calvisitor-10-105-163-28,kernel,0,,BuildActDeviceEntry enter,E159,BuildActDeviceEntry enter,0,normal,Mac_2k,2025-07-06 02:32:06.000,2025-07-06 02:32:06,2,6,6,7,1,0,1,0.0,1366,6
1368,Jul,6,02:32:06,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 23645 failed: 3 - No network route,E318,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route,1,network_anomaly,Mac_2k,2025-07-06 02:32:06.000,2025-07-06 02:32:06,2,6,6,7,1,0,1,0.0,1367,6
