LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
856,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:25.373,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",0,normal,OpenStack_2k,2017-05-16 00:06:25.373,2017-05-16 00:06:25.373,0,1,16,5,0,0,1,0.001,855,131
857,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:25.549,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:06:25.549,2017-05-16 00:06:25.549,0,1,16,5,0,0,1,0.176,856,131
858,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:28.943,25793,INFO,nova.metadata.wsgi.server,req-875ce34e-697a-49a6-83d1-d50427627932 - - - - -,"10.11.21.131,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2973430",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:28.943,2017-05-16 00:06:28.943,0,1,16,5,0,0,1,3.394,857,131
859,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:29.185,25776,INFO,nova.metadata.wsgi.server,req-56b3881f-cc53-4c33-a96e-41d2d6b2ed59 - - - - -,"10.11.21.131,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2318211",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:29.185,2017-05-16 00:06:29.185,0,1,16,5,0,0,1,0.242,858,131
860,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:29.503,25774,INFO,nova.metadata.wsgi.server,req-410908b9-815e-4f81-be5c-3fca98c283de - - - - -,"10.11.21.131,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2301619",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:29.503,2017-05-16 00:06:29.503,0,1,16,5,0,0,1,0.318,859,131
861,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:29.830,25778,INFO,nova.metadata.wsgi.server,req-a12a3398-3d5e-4ac5-ad15-7e88582d0bb7 - - - - -,"10.11.21.131,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2361510",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:29.830,2017-05-16 00:06:29.830,0,1,16,5,0,0,1,0.327,860,131
862,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:29.844,25778,INFO,nova.metadata.wsgi.server,-,"10.11.21.131,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0015490",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:29.844,2017-05-16 00:06:29.844,0,1,16,5,0,0,1,0.014,861,131
863,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:29.860,25778,INFO,nova.metadata.wsgi.server,-,"10.11.21.131,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0012500",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:29.860,2017-05-16 00:06:29.860,0,1,16,5,0,0,1,0.016,862,131
864,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:29.912,25746,INFO,nova.osapi_compute.wsgi.server,req-79fc63ab-432b-40e7-b612-fe4bb62bb25f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/fecdd5a9-3ca0-4c82-9336-63b7774f738e HTTP/1.1"" status: 204 len: 203 time: 0.2630820",E24,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:29.912,2017-05-16 00:06:29.912,0,1,16,5,0,0,1,0.052,863,131
865,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:29.949,2931,INFO,nova.compute.manager,req-79fc63ab-432b-40e7-b612-fe4bb62bb25f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] Terminating instance,E11,[instance: <*>] Terminating instance,0,normal,OpenStack_2k,2017-05-16 00:06:29.949,2017-05-16 00:06:29.949,0,1,16,5,0,0,1,0.037,864,131
866,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:30.111,25784,INFO,nova.metadata.wsgi.server,req-b16e8403-55ff-4459-93fe-3bba6e77f57c - - - - -,"10.11.21.131,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2374320",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:30.111,2017-05-16 00:06:30.111,0,1,16,5,0,0,1,0.162,865,131
867,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:30.140,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,0,normal,OpenStack_2k,2017-05-16 00:06:30.140,2017-05-16 00:06:30.140,0,1,16,5,0,0,1,0.029,866,131
868,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:30.141,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",0,normal,OpenStack_2k,2017-05-16 00:06:30.141,2017-05-16 00:06:30.141,0,1,16,5,0,0,1,0.001,867,131
869,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:30.173,2931,INFO,nova.virt.libvirt.driver,-,[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] Instance destroyed successfully.,E8,[instance: <*>] Instance destroyed successfully.,0,normal,OpenStack_2k,2017-05-16 00:06:30.173,2017-05-16 00:06:30.173,0,1,16,5,0,0,1,0.032,868,131
870,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:30.194,25746,INFO,nova.osapi_compute.wsgi.server,req-127a13a3-306e-435a-af4c-7bc12e7a8d3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2779312",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:30.194,2017-05-16 00:06:30.194,0,1,16,5,0,0,1,0.021,869,131
871,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:30.334,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:06:30.334,2017-05-16 00:06:30.334,0,1,16,5,0,0,1,0.14,870,131
872,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:30.863,2931,INFO,nova.virt.libvirt.driver,req-79fc63ab-432b-40e7-b612-fe4bb62bb25f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] Deleting instance files /var/lib/nova/instances/fecdd5a9-3ca0-4c82-9336-63b7774f738e_del,E4,[instance: <*>] Deleting instance files <*>,0,normal,OpenStack_2k,2017-05-16 00:06:30.863,2017-05-16 00:06:30.863,0,1,16,5,0,0,1,0.529,871,131
873,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:30.865,2931,INFO,nova.virt.libvirt.driver,req-79fc63ab-432b-40e7-b612-fe4bb62bb25f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] Deletion of /var/lib/nova/instances/fecdd5a9-3ca0-4c82-9336-63b7774f738e_del complete,E5,[instance: <*>] Deletion of <*> complete,0,normal,OpenStack_2k,2017-05-16 00:06:30.865,2017-05-16 00:06:30.865,0,1,16,5,0,0,1,0.002,872,131
874,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:30.996,2931,INFO,nova.compute.manager,req-79fc63ab-432b-40e7-b612-fe4bb62bb25f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] Took 1.04 seconds to destroy the instance on the hypervisor.,E14,[instance: <*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.,0,normal,OpenStack_2k,2017-05-16 00:06:30.996,2017-05-16 00:06:30.996,0,1,16,5,0,0,1,0.131,873,131
875,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:31.393,25746,INFO,nova.osapi_compute.wsgi.server,req-4d05bae9-8a34-42b6-98be-991eae0f992c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1925120",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:31.393,2017-05-16 00:06:31.393,0,1,16,5,0,0,1,0.397,874,131
876,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:31.538,2931,INFO,nova.compute.manager,req-79fc63ab-432b-40e7-b612-fe4bb62bb25f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] Took 0.54 seconds to deallocate network for instance.,E13,[instance: <*>] Took <*>.<*> seconds to deallocate network for instance.,0,normal,OpenStack_2k,2017-05-16 00:06:31.538,2017-05-16 00:06:31.538,0,1,16,5,0,0,1,0.145,875,131
877,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:32.499,25746,INFO,nova.osapi_compute.wsgi.server,req-29e61e24-e666-401a-a46b-70449016967f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1012239",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:32.499,2017-05-16 00:06:32.499,0,1,16,5,0,0,1,0.961,876,131
878,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:33.575,25746,INFO,nova.api.openstack.wsgi,req-f34ca27d-611a-4561-9ed2-e54664bf0514 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event,E33,HTTP exception thrown: No instances found for any event,0,normal,OpenStack_2k,2017-05-16 00:06:33.575,2017-05-16 00:06:33.575,0,1,16,5,0,0,1,1.076,877,131
879,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:33.577,25746,INFO,nova.osapi_compute.wsgi.server,req-f34ca27d-611a-4561-9ed2-e54664bf0514 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0926130",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:33.577,2017-05-16 00:06:33.577,0,1,16,5,0,0,1,0.002,878,131
880,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:35.367,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E42,Unknown base file: <*>,0,normal,OpenStack_2k,2017-05-16 00:06:35.367,2017-05-16 00:06:35.367,0,1,16,5,0,0,1,1.79,879,131
881,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:35.368,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E36,Removable base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:06:35.368,2017-05-16 00:06:35.368,0,1,16,5,0,0,1,0.001,880,131
882,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:35.370,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E37,Removing base or swap file: <*>,0,normal,OpenStack_2k,2017-05-16 00:06:35.370,2017-05-16 00:06:35.370,0,1,16,5,0,0,1,0.002,881,131
883,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:42.990,25746,INFO,nova.osapi_compute.wsgi.server,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4763680",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:42.990,2017-05-16 00:06:42.990,0,1,16,5,0,0,1,7.62,882,131
884,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:43.185,25746,INFO,nova.osapi_compute.wsgi.server,req-05bc2099-282b-4260-9a9c-1fa4f55e65bf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1909380",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:43.185,2017-05-16 00:06:43.185,0,1,16,5,0,0,1,0.195,883,131
885,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:43.297,2931,INFO,nova.compute.claims,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",E1,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",0,normal,OpenStack_2k,2017-05-16 00:06:43.297,2017-05-16 00:06:43.297,0,1,16,5,0,0,1,0.112,884,131
886,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:43.298,2931,INFO,nova.compute.claims,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Total memory: 64172 MB, used: 512.00 MB",E17,"[instance: <*>] Total memory: <*> MB, used: <*>.<*> MB",0,normal,OpenStack_2k,2017-05-16 00:06:43.298,2017-05-16 00:06:43.298,0,1,16,5,0,0,1,0.001,885,131
887,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:43.298,2931,INFO,nova.compute.claims,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] memory limit: 96258.00 MB, free: 95746.00 MB",E10,"[instance: <*>] memory limit: <*>.<*> MB, free: <*>.<*> MB",0,normal,OpenStack_2k,2017-05-16 00:06:43.298,2017-05-16 00:06:43.298,0,1,16,5,0,0,1,0.0,886,131
888,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:43.298,2931,INFO,nova.compute.claims,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Total disk: 15 GB, used: 0.00 GB",E16,"[instance: <*>] Total disk: <*> GB, used: <*>.<*> GB",0,normal,OpenStack_2k,2017-05-16 00:06:43.298,2017-05-16 00:06:43.298,0,1,16,5,0,0,1,0.0,887,131
890,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:43.299,2931,INFO,nova.compute.claims,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Total vcpu: 16 VCPU, used: 0.00 VCPU",E18,"[instance: <*>] Total vcpu: <*> VCPU, used: <*>.<*> VCPU",0,normal,OpenStack_2k,2017-05-16 00:06:43.299,2017-05-16 00:06:43.299,0,1,16,5,0,0,1,0.001,888,131
889,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:43.299,2931,INFO,nova.compute.claims,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] disk limit not specified, defaulting to unlimited",E6,"[instance: <*>] disk limit not specified, defaulting to unlimited",0,normal,OpenStack_2k,2017-05-16 00:06:43.299,2017-05-16 00:06:43.299,0,1,16,5,0,0,1,0.0,889,131
891,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:43.300,2931,INFO,nova.compute.claims,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] vcpu limit not specified, defaulting to unlimited",E19,"[instance: <*>] vcpu limit not specified, defaulting to unlimited",0,normal,OpenStack_2k,2017-05-16 00:06:43.300,2017-05-16 00:06:43.300,0,1,16,5,0,0,1,0.001,890,131
892,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:43.333,2931,INFO,nova.compute.claims,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Claim successful,E2,[instance: <*>] Claim successful,0,normal,OpenStack_2k,2017-05-16 00:06:43.333,2017-05-16 00:06:43.333,0,1,16,5,0,0,1,0.033,891,131
893,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:43.365,25746,INFO,nova.osapi_compute.wsgi.server,req-0502af14-8377-4e21-9cce-d9138bd27e32 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1754098",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:43.365,2017-05-16 00:06:43.365,0,1,16,5,0,0,1,0.032,892,131
894,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:43.564,25746,INFO,nova.osapi_compute.wsgi.server,req-d5fd3b8a-3323-4f9f-9453-d74ab24c21d3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/63a0d960-70b6-44c6-b606-491478a5cadf HTTP/1.1"" status: 200 len: 1708 time: 0.1946359",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:43.564,2017-05-16 00:06:43.564,0,1,16,5,0,0,1,0.199,893,131
895,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:43.915,2931,INFO,nova.virt.libvirt.driver,req-72b4858f-049e-49e1-b31e-b562c5018eaf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Creating image,E3,[instance: <*>] Creating image,0,normal,OpenStack_2k,2017-05-16 00:06:43.915,2017-05-16 00:06:43.915,0,1,16,5,0,0,1,0.351,894,131
896,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:44.852,25746,INFO,nova.osapi_compute.wsgi.server,req-9339970e-e303-4833-a6b6-31e4b360624c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2833371",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:44.852,2017-05-16 00:06:44.852,0,1,16,5,0,0,1,0.937,895,131
897,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:45.143,25746,INFO,nova.osapi_compute.wsgi.server,req-d7e60bdc-85aa-4e2f-b45c-82adbb1a5a4e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2857559",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:45.143,2017-05-16 00:06:45.143,0,1,16,5,0,0,1,0.291,896,131
898,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:06:45.169,2931,INFO,nova.compute.manager,-,[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] VM Stopped (Lifecycle Event),E23,[instance: <*>] VM Stopped (Lifecycle Event),0,normal,OpenStack_2k,2017-05-16 00:06:45.169,2017-05-16 00:06:45.169,0,1,16,5,0,0,1,0.026,897,131
899,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:46.407,25746,INFO,nova.osapi_compute.wsgi.server,req-0faa8465-ec0e-43b5-8b0e-ff014563ba05 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2582810",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:46.407,2017-05-16 00:06:46.407,0,1,16,5,0,0,1,1.238,898,131
900,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:46.672,25746,INFO,nova.osapi_compute.wsgi.server,req-cfb0b245-947c-47d7-84e0-826ee5b5cda3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2609611",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:46.672,2017-05-16 00:06:46.672,0,1,16,5,0,0,1,0.265,899,131
901,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:47.947,25746,INFO,nova.osapi_compute.wsgi.server,req-424209a4-ace9-489b-b79d-86686ef48d00 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2697830",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:47.947,2017-05-16 00:06:47.947,0,1,16,5,0,0,1,1.275,900,131
902,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:48.230,25746,INFO,nova.osapi_compute.wsgi.server,req-945d1f31-a2e5-496a-a1da-21a0c88b6b61 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2775040",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:48.230,2017-05-16 00:06:48.230,0,1,16,5,0,0,1,0.283,901,131
903,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:06:49.503,25746,INFO,nova.osapi_compute.wsgi.server,req-ca134311-b7a4-47ee-9f59-3f6fa9745739 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2671990",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:06:49.503,2017-05-16 00:06:49.503,0,1,16,5,0,0,1,1.273,902,131
